1,001,1,52,243421
1,001,2,39,216014
1,001,3,37,206391
1,001,4,52,236504
1,001,5,103,315159
1,001,6,221,422083
1,001,7,276,462915
1,001,8,424,442891
1,001,9,740,430845
1,001,10,1410,401215
1,001,11,2335,360124
1,001,12,3612,336888
1,001,13,4385,288773
1,001,14,5148,234264
1,001,15,6615,237270
1,001,16,5659,180266
1,001,17,3394,103837
1,001,18,1922,58772
1,001,19,0,0
2,001,1,54,232335
2,001,2,21,204365
2,001,3,20,196290
2,001,4,33,225115
2,001,5,90,301397
2,001,6,161,398847
2,001,7,344,436383
2,001,8,604,425498
2,001,9,1167,430758
2,001,10,1679,409176
2,001,11,1941,367318
2,001,12,2083,345617
2,001,13,2037,305616
2,001,14,1919,262980
2,001,15,2706,289399
2,001,16,2921,248818
2,001,17,2450,183263
2,001,18,2344,159164
2,001,19,0,0
1,002,1,52,243421
1,002,2,39,216014
1,002,3,37,206391
1,002,4,52,236504
1,002,5,103,315159
1,002,6,218,422083
1,002,7,272,462915
1,002,8,421,442891
1,002,9,736,430845
1,002,10,1408,401215
1,002,11,2331,360124
1,002,12,3607,336888
1,002,13,4379,288773
1,002,14,5144,234264
1,002,15,6608,237270
1,002,16,5649,180266
1,002,17,3389,103837
1,002,18,1914,58772
1,002,19,0,0
2,002,1,54,232335
2,002,2,20,204365
2,002,3,20,196290
2,002,4,33,225115
2,002,5,87,301397
2,002,6,158,398847
2,002,7,341,436383
2,002,8,601,425498
2,002,9,1164,430758
2,002,10,1668,409176
2,002,11,1941,367318
2,002,12,2079,345617
2,002,13,2031,305616
2,002,14,1916,262980
2,002,15,2694,289399
2,002,16,2914,248818
2,002,17,2444,183263
2,002,18,2334,159164
2,002,19,0,0
1,003,1,0,243421
1,003,2,0,216014
1,003,3,0,206391
1,003,4,1,236504
1,003,5,1,315159
1,003,6,1,422083
1,003,7,6,462915
1,003,8,17,442891
1,003,9,75,430845
1,003,10,139,401215
1,003,11,239,360124
1,003,12,272,336888
1,003,13,228,288773
1,003,14,226,234264
1,003,15,209,237270
1,003,16,157,180266
1,003,17,73,103837
1,003,18,41,58772
1,003,19,0,0
2,003,1,0,232335
