REGISTRY,YEAR,SEX,TOTAL,P0_4,P5_9,P10_14,P15_19,P20_24,P25_29,P30_34,P35_39,P40_44,P45_49,P50_54,P55_59,P60_64,P65_69,P70_74,P75_79,P80_84,P85+
20800000,1994,1,2567708,169231,147126,141022,170785,190087,212475,201601,189526,187603,209470,168951,134021,114959,106165,93017,64387,42553,24729
20800000,1995,1,2579829,173693,152298,138735,164613,191090,206672,207182,190491,186885,204854,180135,137684,115924,104635,91433,66036,42170,25299
20800000,1996,1,2597989,176794,158454,140119,158261,190103,201546,214525,192565,188130,197452,193586,141038,117355,103851,90092,66771,41874,25473
20800000,1997,1,2610070,178033,163794,142388,153696,183871,197426,219831,194558,189405,190377,202776,146378,119497,103349,89229,67827,41323,26312
20800000,1998,1,2618854,176913,169120,145821,148662,179147,194815,219449,197422,189330,187242,206418,153484,123078,102713,88641,68493,40960,27146
20800000,1999,1,2628431,175992,173002,150636,144401,174700,193946,214881,203110,189467,185751,204876,163007,125950,102853,88506,69189,40325,27839
20800000,2000,1,2637878,173883,176896,155866,142053,168417,194429,208676,208215,190288,184978,200402,173737,129637,104127,87820,68512,41913,28029
20800000,2001,1,2647249,172501,179152,161068,142934,161401,192443,202148,214021,191388,185451,192744,186431,132810,105714,87406,68137,43053,28447
20800000,2002,1,2657341,170379,180365,166524,145263,156927,186274,197595,219032,193258,186788,185747,195310,137948,108079,87303,68104,43833,28612
20800000,2003,1,2664526,169063,179130,171749,148753,152083,181511,194832,218573,196023,186727,182724,198887,144586,111862,86961,68020,44343,28699
20800000,2004,1,2671907,167992,177877,175439,153638,148295,176295,193678,213668,201230,186786,181148,197488,153641,114757,87670,68401,45074,28830
20800000,2005,1,2679857,166921,175254,178771,158697,146535,170276,193834,207260,206313,187468,180407,193223,163950,118426,89195,68236,45142,29949
20800000,2006,1,2690177,165707,173340,180371,163583,148470,164047,191861,200952,212206,188678,180980,185992,176235,121592,91237,68411,45495,31020
20800000,2007,1,2704655,166498,171125,180859,168702,152554,161320,186888,196858,216753,190605,182148,180075,183605,126719,93826,68606,45881,31633
20800000,2008,1,2720016,167160,169487,179621,173511,156898,158506,182823,195115,217418,193876,182481,176380,188426,132791,97689,69038,46330,32466
20800000,2009,1,2735983,167464,168773,178486,177269,162874,156529,179434,194738,213412,199511,182917,175035,187389,141450,100549,70022,47141,32990
20800000,2010,1,2748185,167323,168088,176017,180986,168189,155506,174274,195538,207287,204711,183802,174342,183415,151277,104199,71782,47503,33946
20800000,2011,1,2760140,165560,167455,174321,182922,173397,157771,168862,194050,201319,210661,185107,174892,176655,162919,107393,74035,47938,34883
20800000,2012,1,2771208,162341,168139,171883,183824,178642,160939,165807,188230,197107,215745,187133,176145,170610,171243,112161,76688,48572,35999
20800000,1953,2,2201824,186173,211989,167914,148780,143652,152383,160366,153453,158657,146832,134156,119431,99083,83974,62520,41064,21090,10307
20800000,1954,2,2219858,183907,210308,177143,151142,142992,149635,161353,151994,158321,149632,135774,122275,101217,85292,64379,42320,21561,10613
20800000,1955,2,2236450,182388,204875,188220,153242,142615,146925,159970,153149,156929,152108,137812,124482,103925,86198,66544,43650,22303,11115
20800000,1956,2,2251154,181476,197304,199605,155336,142512,144349,156032,156673,155209,153764,139561,126056,107275,87605,68427,44843,23490,11637
20800000,1957,2,2263711,180883,189503,207828,159177,143108,142332,152888,158151,153175,155238,141291,127928,110360,89156,70031,46046,24621,11995
20800000,1958,2,2277070,179728,184328,210798,165994,144770,140842,150234,158543,151544,156120,143437,129706,113243,90796,71799,47348,25489,12351
20800000,1959,2,2292746,178935,181964,209003,175169,147195,140033,147375,159396,150107,155766,146239,131341,116052,92858,73252,48997,26320,12744
20800000,1960,2,2308442,178950,180627,203568,186255,149676,139785,144833,157980,151272,154369,148615,133388,117997,95690,74095,50839,27256,13247
20800000,1961,2,2324832,179433,180426,196161,197542,152504,140192,142798,154293,154965,152713,150282,135117,119540,98956,75473,52358,28201,13878
20800000,1962,2,2342919,180537,180746,189020,205881,157141,142001,141581,151755,156771,151003,151928,136730,121655,101799,77053,53718,29022,14578
20800000,1963,2,2361707,183292,180168,184602,208987,164301,144573,140472,149599,157396,149583,152888,138900,123559,104435,78672,55147,29957,15176
20800000,1964,2,2380948,187312,179538,182516,207345,173512,146999,139729,146869,158401,148242,152579,141781,125270,106885,80724,56366,31091,15789
20800000,1965,2,2400220,191853,179579,181186,202554,184273,149232,139738,144436,157101,149299,151386,144097,127406,108750,83197,57244,32425,16464
20800000,1966,2,2420004,197089,180015,180846,195767,195302,151925,140278,142488,153442,152811,149856,145741,129162,110378,85889,58438,33560,17017
20800000,1967,2,2439112,200771,180877,181034,188880,203837,156223,141847,141063,150869,154570,148144,147337,130622,112449,88388,59910,34542,17749
20800000,1968,2,2454370,199516,183391,180395,184488,207080,162734,144102,139803,148647,155138,146696,148278,132618,114389,90933,61646,35767,18749
20800000,1969,2,2467578,194708,187340,179692,182353,205596,171555,146312,139142,145854,156179,145210,148049,135398,116145,93288,63805,36986,19966
20800000,1970,2,2481448,188446,191508,179199,181050,201924,182419,148897,139515,143255,154482,146592,146957,137979,118234,95260,66213,38183,21335
20800000,1971,2,2498128,182376,196843,180067,181102,195756,193890,151878,140120,141597,151591,149715,145327,139493,119936,97189,68820,39804,22624
20800000,1972,2,2514098,178351,200802,181011,181066,189228,202871,156281,141724,140248,149094,151391,143783,140812,121525,99276,71339,41325,23971
20800000,1973,2,2530377,176783,200082,183730,180674,185861,207087,163121,144154,139127,146937,152038,142370,141593,123566,101253,73737,42928,25336
20800000,1974,2,2544110,176400,195567,187861,180222,184423,206259,172172,146490,138518,144093,153168,140759,141441,126246,103187,75872,44775,26657
20800000,1975,2,2554335,176827,189327,192097,179850,182724,201860,182618,148690,138580,141605,151909,141685,140373,128545,105168,77755,46638,28084
20800000,1976,2,2562765,175053,182860,197087,180048,181878,195338,193443,151465,139120,139605,148321,145091,138872,130078,106815,79524,48673,29494
20800000,1977,2,2572087,169828,178777,201062,181345,182045,188909,202220,155808,140729,138249,145847,146705,137314,131363,108417,81572,50838,31059
20800000,1978,2,2581971,164669,177369,200329,184406,181577,185085,206296,162515,143160,137207,143804,147285,136002,132183,110527,83658,52933,32966
20800000,1979,2,2589921,159775,177345,195954,188781,181304,183471,205552,171577,145507,136673,141089,148347,134398,132109,112966,85540,54713,34820
20800000,1980,2,2594828,153348,178152,190165,193270,181518,182376,201552,182199,147841,136823,138690,147171,135235,131117,115040,87432,56280,36619
20800000,1981,2,2595995,146779,176351,183848,198187,181782,181996,195255,193078,150695,137379,136789,143738,138489,129686,116542,89049,57770,38582
20800000,1982,2,2595734,141608,170765,179476,201879,182538,182036,188536,201663,154880,138952,135410,141302,139984,128188,117861,90490,59497,40669
20800000,1983,2,2595177,136698,165124,177737,201007,185153,181339,184408,205471,161412,141292,134286,139223,140468,126812,118715,92297,61127,42608
20800000,1984,2,2594559,132217,159911,177530,196540,189294,180709,182586,204569,170309,143596,133709,136573,141458,125198,118695,94555,62694,44416
20800000,1985,2,2595333,129692,153516,178219,190821,193931,181021,181586,200578,180845,145959,133877,134216,140328,126039,117719,96537,64386,46063
20800000,1986,2,2597682,129642,147309,176547,184913,199484,181932,181624,194569,191775,148881,134535,132325,136990,129154,116370,97847,65866,47919
20800000,1987,2,2600459,131081,142604,171301,180989,203669,183296,182074,188242,200524,153155,136113,130973,134600,130437,115103,98990,67210,50098
20800000,1988,2,2601888,133631,138022,165970,179239,202730,186054,181600,184350,204437,159633,138456,129871,132619,130713,113872,99831,68760,52100
20800000,1989,2,2603033,137293,133382,161275,178876,198110,189899,180742,182368,203973,168410,140783,129136,130261,132335,111709,99865,70791,53825
20800000,1990,2,2607253,141783,130920,154865,180191,192520,194584,181010,181240,200025,178928,143041,129674,127734,129897,113798,99108,72407,55528
20800000,1991,2,2614065,146578,131393,147982,179217,186663,200326,182071,181222,193502,190636,145793,130163,126169,127629,115674,98286,73451,57310
20800000,1992,2,2621126,151507,132525,144298,173040,183173,204478,184042,182364,186386,200049,150013,131795,124781,125445,117255,96902,73992,59081
20800000,1993,2,2630045,157052,135451,139290,168297,182012,205006,186739,182049,183784,203411,156537,134638,123712,123818,117121,95703,74923,60502
20800000,1994,2,2637286,161060,139544,135360,163680,182398,200915,191651,181937,182099,202421,165675,136902,123304,121383,118393,93763,74730,62071
20800000,1995,2,2648033,165166,144490,133019,157512,184320,196401,196756,182732,181383,198626,176252,139251,123812,118889,116256,95367,74091,63710
20800000,1996,2,2663514,167605,150159,134276,151302,184415,191838,203584,184624,182249,192718,188097,142356,124683,117365,114004,96724,73187,64328
20800000,1997,2,2674150,168942,155287,135669,147570,178678,188902,208241,186792,183496,185759,197366,146629,126319,116074,112005,98147,72386,65888
20800000,1998,2,2682450,167787,160687,138669,142643,174034,187773,208556,189603,183230,183285,200763,153017,129364,115072,110324,98092,71809,67742
20800000,1999,2,2690680,166918,164496,142907,138933,169867,188461,204490,194543,183262,181686,199967,161946,131739,114790,108274,99139,70461,68801
20800000,2000,2,2699466,164851,168236,147702,136599,164091,189868,199682,199634,184028,180885,196312,172283,134165,115519,106128,97643,71934,69906
20800000,2001,2,2707832,164130,169781,152503,137271,157502,189266,193996,205365,185179,181147,190013,183689,136976,116427,104871,95910,73398,70408
20800000,2002,2,2716914,162654,171128,157606,138629,154098,183828,191059,209810,187382,182527,183122,192833,141160,118180,103884,94184,74512,70318
20800000,2003,2,2722648,161328,169936,162912,141494,149088,179263,189817,210004,190115,182259,180732,196146,147466,121195,103045,93030,74463,70355
20800000,2004,2,2729270,160258,169094,166493,145587,145039,174677,190033,205782,194966,182396,179149,195420,156060,123894,103162,91495,75510,70255
20800000,2005,2,2736121,159205,166587,169961,150291,142638,168883,191217,200630,199914,183107,178524,191817,166074,126489,104050,89969,74534,72231
20800000,2006,2,2744388,158400,165169,171001,154790,143710,162752,190692,194779,205571,184264,178804,185892,177248,129499,105345,89076,73669,73727
20800000,2007,2,2756660,158757,163205,171600,159855,147491,160457,185647,191673,209714,186194,180092,180286,184630,133917,107447,88593,72529,74573
20800000,2008,2,2769006,159337,161930,170458,164754,150760,157405,181587,190855,210331,189338,180164,176924,189340,139799,110628,88140,71915,75341
20800000,2009,2,2783458,159187,161096,169633,168594,156282,155553,178499,191765,206630,194512,180508,175476,188891,148075,113544,88407,70983,75823
20800000,2010,2,2795634,158711,160493,167297,172083,161613,154126,173596,193603,201783,199810,181503,174948,185597,157770,116292,89640,69907,76862
20800000,2011,2,2806716,157146,160101,166258,173448,166608,155686,167953,193525,196211,205866,182771,175201,180136,168479,119460,91167,69281,77419
20800000,2012,2,2815877,154205,160101,164354,174405,171749,157505,164999,188050,193290,210108,184971,176686,173818,177210,123667,93574,69173,78012
23300000,1983,1,700519,58119,56277,56068,52342,57349,60904,57511,44958,49671,47650,45941,36248,23166,17901,17272,11315,5563,2264
23300000,1984,1,705584,59116,56458,56613,52744,56776,60804,57778,48344,46246,49209,44754,38512,24364,17157,17250,11286,5859,2314
23300000,1985,1,710982,59826,56906,56943,53691,55804,60707,58387,51794,43524,50034,43795,40664,25811,16505,16911,11307,5998,2375
23300000,1986,1,717244,60477,57497,56998,55349,54636,60811,59136,54139,41686,50626,43383,42328,27371,16880,16002,11354,6107,2464
23300000,1987,1,723857,61358,57992,56840,57369,53513,60982,59561,55317,41553,50237,43682,42753,29715,18123,14576,11492,6201,2593
23300000,1988,1,729279,61876,58570,56670,58603,53093,60648,59825,55871,43615,47719,44831,42077,32232,19332,13659,11639,6222,2797
23300000,1989,1,732965,61849,59358,56685,57604,54229,59711,59913,56136,46897,44515,46339,41064,34118,20445,13163,11675,6278,2986
23300000,1990,1,734044,61338,59826,56787,55920,55654,58126,59731,56578,50077,41728,47044,40175,35859,21622,12631,11505,6354,3089
23300000,1991,1,730152,59384,59870,56767,55057,55576,55813,59207,56840,51894,39664,47355,39563,37036,22794,12877,10890,6411,3154
23300000,1992,1,715030,55519,59232,55917,54053,53255,52457,57572,55814,51946,38908,46370,39398,36964,24405,13734,9786,6474,3226
23300000,1993,1,694653,50635,58079,54927,52619,51301,49027,54937,54069,50922,39962,43267,39800,36011,25963,14443,9000,6468,3223
23300000,1994,1,678632,45656,57196,54758,51448,50656,46904,52391,52622,49735,41995,39777,40468,34767,27046,15037,8569,6361,3246
23300000,1995,1,665310,41064,56315,54720,50818,49807,46019,49933,51344,48948,43829,36818,40447,33645,28133,15769,8154,6235,3312
23300000,1996,1,654423,37639,54498,54504,50662,48878,46303,47563,50320,48387,44731,34618,40203,32963,28992,16557,8327,5888,3390
23300000,1997,1,646245,35059,51757,54604,50814,48157,47082,45462,49649,47783,44931,33898,39475,32839,29165,17753,8982,5293,3542
23300000,1998,1,639629,33091,48268,54889,51380,47859,47533,44138,48888,47511,44785,35001,37291,33216,28682,19053,9559,4912,3573
23300000,1999,1,634352,31969,44094,54951,52263,47953,47441,43723,47785,47475,44444,37137,34661,34001,27897,20144,10063,4763,3588
23300000,2000,1,651075,32355,40775,54190,52585,50435,50575,46850,49310,49675,46235,40740,33500,35295,27700,21590,10860,4720,3685
23300000,2001,1,646685,32275,37720,53010,52505,50390,50160,47650,47725,49605,46395,42155,31865,35445,27340,22470,11505,4870,3600
23300000,2002,1,642145,32290,35300,50840,52675,50275,49740,48645,46155,49555,46280,42695,31490,34995,27415,22660,12405,5295,3435
23300000,2003,1,637720,32620,33350,47755,52960,50375,49405,49235,45165,49075,46410,42760,32720,33245,27925,22340,13370,5685,3325
23300000,2004,1,633580,33265,32240,43865,53035,50710,49070,49195,44880,48180,46615,42600,34835,31085,28710,21785,14175,6055,3280
23300000,2005,1,629820,33985,31880,40010,52855,50720,48755,48895,45075,46935,46590,42715,36930,29250,29185,21300,15020,6500,3220
23300000,2006,1,626095,34845,31765,36975,51755,50540,48495,48355,45800,45405,46565,42935,38240,27955,29445,21150,15675,6975,3220
23300000,2007,1,623155,36130,31740,34550,49680,50770,48240,47900,46755,43925,46550,42930,38785,27750,29190,21400,15910,7580,3370
23300000,2008,1,621685,37665,32035,32645,46750,51280,48345,47645,47445,43100,46230,43155,38950,28975,27850,21975,15795,8240,3605
23300000,2009,1,621060,38925,32640,31600,43015,51690,48840,47420,47585,43065,45665,43505,38945,31020,26235,22760,15530,8780,3840
23300000,2010,1,620250,39760,33325,31255,39265,51800,49040,47190,47410,43550,44730,43705,39255,33010,24905,23295,15345,9300,4110
23300000,2011,1,618919,40083,34200,31129,36356,50811,49059,46928,47009,44468,43500,43956,39709,34313,24009,23706,15437,9791,4455
23300000,2012,1,617153,39550,35473,31068,34041,48790,49460,46666,46573,45475,42297,44195,39976,34955,24015,23759,15848,10101,4911
23300000,1983,2,808028,55403,54069,53417,47432,55693,59351,58170,47251,53042,53216,54362,52889,40445,32270,36397,27524,17359,9738
23300000,1984,2,812868,56484,54277,53993,47734,55028,59788,58310,50835,49504,54862,52747,53434,43474,30715,36227,27752,17667,10037
23300000,1985,2,817674,57438,54602,54234,48837,53987,59913,59083,54223,46708,55764,51467,53754,46490,29795,35235,28110,17748,10286
23300000,1986,2,822861,58242,55056,54311,50328,52572,60270,59921,56457,44740,56318,50867,53875,48701,31080,33118,28490,17902,10613
23300000,1987,2,828308,59108,55570,54393,51812,51365,60442,60330,57728,44590,55568,51111,53894,49947,34150,30387,28803,18113,10997
23300000,1988,2,832600,59709,56329,54521,52750,50804,59841,60843,58315,46989,52526,52165,53079,50799,37242,28249,28971,18160,11308
23300000,1989,2,835166,59633,57271,54640,53104,50624,58695,61041,58489,50589,48983,53749,51377,51268,40068,26840,28882,18331,11582
23300000,1990,2,835130,58654,57948,54655,53195,50717,56959,60681,58993,53875,46092,54593,49998,51394,42802,25993,28020,18676,11885
23300000,1991,2,831162,56497,58032,54552,53019,51191,54399,60227,59227,55784,43980,54997,49181,51240,44674,26988,26099,18961,12114
23300000,1992,2,818061,52757,57188,53697,52154,51434,51440,58594,58073,55953,43306,53789,49016,50777,45467,29426,23692,19098,12200
23300000,1993,2,799475,47881,55897,52731,50778,50909,49047,55930,56547,54948,44787,50209,49582,49474,45800,31810,21891,19085,12169
23300000,1994,2,783882,43063,54783,52590,49541,49877,47684,53621,55388,53782,47366,46347,50603,47523,45831,33992,20723,18922,12246
23300000,1995,2,771324,38919,53512,52702,48726,48768,47129,51402,54314,53254,49649,43210,50942,46040,45717,36180,20006,18307,12547
23300000,1996,2,761171,35753,51683,52553,48385,47788,47281,49030,53628,52923,50799,40965,50997,45198,45575,37764,20803,17128,12918
23300000,1997,2,753290,33242,49154,52559,48451,47102,47664,47077,53034,52425,51128,40327,50037,45124,45433,38640,22879,15763,13251
23300000,1998,2,746527,31346,45733,52689,49105,46773,47708,45956,52081,52280,51012,41858,47101,45864,44631,39224,24980,14749,13437
23300000,1999,2,741082,30267,41741,52514,50131,46577,47454,45526,50893,52188,50658,44539,43791,47140,43192,39619,26997,14136,13719
23300000,2000,2,745910,30455,38335,50195,49435,47730,48670,46870,50345,52695,51535,48190,41875,48690,42735,40475,29455,14105,14120
23300000,2001,2,741430,30230,35645,49215,49430,47590,48055,47450,48575,52560,51675,49750,39840,49030,42200,40605,30975,14820,13785
23300000,2002,2,737205,30370,33400,47420,49530,47490,47595,48120,46940,52330,51480,50310,39395,48270,42430,40710,31855,16405,13155
23300000,2003,2,733000,30940,31630,44605,49690,47710,47260,48345,46005,51565,51475,50270,41050,45535,43430,40175,32510,18075,12730
23300000,2004,2,728970,31635,30605,41105,49665,48100,46865,48125,45665,50450,51475,49885,43790,42410,44785,39040,33115,19670,12585
23300000,2005,2,724955,32295,30055,37785,49315,48200,46450,47530,45720,49015,51210,49890,46370,39840,45575,38330,33635,21245,12495
23300000,2006,2,720715,33050,29730,35095,48285,48100,46050,46715,46135,47185,50980,49960,47925,37980,45970,38145,34040,22500,12870
23300000,2007,2,717525,34135,29775,32805,46520,48265,45805,46065,46675,45525,50645,49740,48505,37630,45350,38560,34390,23390,13745
23300000,2008,2,715405,35420,30300,30985,43830,48580,45965,45635,46885,44625,49860,49760,48500,39290,42940,39645,34165,24190,14830
23300000,2009,2,713455,36580,30975,29935,40450,48745,46355,45205,46665,44310,48840,49755,48190,41965,40110,41075,33390,24965,15945
23300000,2010,2,711225,37490,31630,29400,37200,48555,46565,44765,46130,44395,47495,49540,48260,44520,37690,41925,32960,25650,17055
23300000,2011,2,708520,37929,32431,29079,34552,47523,46537,44403,45429,44908,45782,49416,48426,46179,35948,42435,32973,26256,18314
23300000,2012,2,705543,37497,33546,29076,32286,45647,46712,44198,44817,45476,44262,49156,48280,46888,35644,42015,33625,26751,19667
25000100,1977,1,436080,31733,36722,39390,39120,40890,40024,29532,27893,27889,27724,21959,16342,13692,16395,13406,8154,3578,1637
25000100,1978,1,437908,30559,36599,39038,39486,40794,40298,31152,28009,27657,27814,23053,18233,11831,15923,13608,8430,3748,1676
25000100,1979,1,439935,30083,35953,38503,39968,40832,40309,33395,27719,27462,27870,24234,19454,10720,15421,13665,8693,3950,1704
25000100,1980,1,442485,30373,34848,37944,40490,40922,40199,36250,27298,27102,27785,25279,19812,11162,14568,13546,8989,4154,1764
25000100,1981,1,445343,31169,33510,37485,40680,41222,40072,38316,27679,27060,27413,26002,19949,12846,13254,13250,9188,4406,1842
25000100,1982,1,447229,32171,32003,37405,41303,41523,39627,39037,28688,27187,26871,26220,20361,14680,11650,12842,9242,4577,1842
25000100,1983,1,448619,32803,30825,37307,41644,41856,39079,39312,30153,27122,26487,26162,21185,16312,10065,12475,9313,4672,1847
25000100,1984,1,450577,32940,30383,36549,40970,42454,38899,39413,32385,26836,26285,26266,22244,17381,9200,12170,9409,4857,1936
25000100,1985,1,452731,32880,30659,35306,40286,43054,38766,39345,35233,26398,25945,26227,23197,17685,9677,11563,9402,5066,2042
25000100,1986,1,454931,32545,31430,33844,39709,43330,38813,39238,37294,26762,25894,25930,23862,17814,11221,10560,9277,5224,2184
25000100,1987,1,456913,32193,32302,32230,39373,43116,39056,39124,38068,27903,26192,25610,24248,18351,12904,9354,9140,5399,2350
25000100,1988,1,459138,32324,32747,30930,38998,42596,39438,39022,38367,29541,26347,25453,24383,19284,14402,8158,9038,5604,2506
25000100,1989,1,461629,32714,32754,30351,38041,42020,39946,39098,38398,31813,26112,25366,24482,20309,15381,7521,8910,5748,2665
25000100,1990,1,464851,33006,32666,30633,36565,41666,40601,39215,38398,34720,25772,25083,24450,21233,15648,7985,8552,5828,2830
25000100,1991,1,469105,33392,32465,31505,34956,41554,41158,39503,38594,36818,26262,24997,24270,21838,15774,9319,7892,5837,2971
25000100,1992,1,473820,33766,32288,32450,33485,41544,41537,39874,38981,37624,27546,25296,24140,22184,16313,10764,7039,5838,3151
25000100,1993,1,478567,33850,32529,33007,32386,41438,41744,40256,39403,38049,29284,25576,24130,22328,17188,12046,6188,5833,3332
25000100,1994,1,482648,33593,32992,33140,31886,40785,41674,40839,39689,38340,31586,25398,24167,22502,18086,12881,5774,5815,3501
25000100,1995,1,486506,33408,33313,33100,32273,39546,41478,41517,39707,38518,34488,25018,24005,22580,18878,13170,6205,5634,3668
25000100,1996,1,490426,33260,33686,32879,33242,38103,41302,41932,39809,38635,36544,25477,24013,22440,19452,13335,7346,5202,3769
25000100,1997,1,494031,32921,34024,32674,34235,36775,41244,42084,39908,38876,37286,26681,24357,22322,19799,13795,8541,4652,3857
25000100,1998,1,497871,32757,34063,32904,34852,35836,41135,42072,40041,39135,37653,28307,24651,22342,19946,14545,9593,4105,3934
25000100,1999,1,501750,33004,33798,33453,34797,35480,40584,41788,40519,39369,37897,30600,24570,22341,20136,15266,10270,3877,4001
25000100,2000,1,505357,33286,33647,33890,34419,35826,39441,41431,41141,39460,38067,33547,24272,22156,20199,15941,10411,4253,3970
25000100,2001,1,509084,33379,33576,34342,34259,36401,38042,41120,41617,39512,38337,35690,24762,22196,20033,16494,10474,5066,3784
25000100,2002,1,512704,33399,33363,34738,34362,36767,36788,40997,41861,39563,38666,36602,26029,22541,19964,16860,10800,5856,3548
25000100,2003,1,516210,33271,33341,34760,34882,36869,35799,40998,41801,39783,38883,37078,27684,22846,20007,17111,11293,6498,3306
25000100,2004,1,519652,32921,33654,34409,35652,36787,35361,40527,41487,40289,39114,37317,29947,22767,20068,17353,11822,6928,3249
25000100,2005,1,523333,32671,33940,34134,36090,36902,35578,39385,41196,40750,38874,37302,32670,22481,20172,17630,12709,7195,3654
25000100,2006,1,526873,32631,33912,33784,36488,36827,35990,37988,40700,41065,38806,37411,34532,22965,20477,17813,13546,7697,4241
25000100,2007,1,529864,32569,33790,33295,36815,36535,36424,36518,40376,41243,39177,37817,35354,24244,20937,17769,14035,8190,4776
25000100,2008,1,533265,32959,33531,33244,36230,37203,36789,35592,40376,41056,39453,37786,35775,26222,21038,17827,14368,8546,5270
25000100,2009,1,536953,33536,33211,33480,35301,38123,37150,35380,40018,40656,39778,37702,35851,28612,20763,18187,14533,9054,5618
25000100,2010,1,540318,33898,32902,33783,34835,38296,37328,35652,39292,40338,40090,37905,35911,30900,20573,18450,14619,9584,5962
25000100,2011,1,543617,34315,32551,34058,34618,38082,37425,36416,38200,40199,40241,38154,36124,32432,21216,18431,14795,9960,6400
25000100,1977,2,456341,30575,35339,37875,38539,39560,36017,26177,25083,25771,26698,26197,20842,18003,22663,20155,14732,8167,3948
25000100,1978,2,458900,29435,35193,37483,39110,39766,36635,27797,25215,25538,26588,26145,23651,15648,22320,20461,15216,8523,4176
25000100,1979,2,461423,28863,34578,36807,39739,40008,37128,29943,25050,25341,26525,26076,25694,14048,21961,20704,15609,8920,4429
25000100,1980,2,464295,29090,33551,36165,40022,40342,37567,32800,24658,24907,26464,25964,26220,14645,21066,20760,16024,9342,4708
25000100,1981,2,467304,29806,32191,35676,39985,40821,37974,35050,24925,24773,26064,25960,25884,17138,19274,20658,16365,9741,5019
25000100,1982,2,470746,30563,30835,35848,41324,41182,38088,35948,25950,24910,25433,25962,25533,19933,16940,20344,16522,10155,5276
25000100,1983,2,473857,31022,29790,36051,42338,41742,37911,36498,27404,24955,25033,25809,25377,22585,14632,19967,16739,10492,5512
25000100,1984,2,476173,31172,29272,35375,41453,42631,37833,37094,29502,24802,24843,25757,25361,24527,13191,19676,17018,10820,5846
25000100,1985,2,478645,31179,29513,34257,40606,43140,37852,37596,32330,24402,24427,25702,25326,25027,13834,18887,17153,11192,6222
25000100,1986,2,481239,31063,30234,32791,39930,43331,37966,38083,34564,24675,24293,25339,25397,24726,16259,17281,17163,11522,6622
25000100,1987,2,483414,30845,30911,31243,39451,43186,38273,38411,35597,25802,24505,24902,25482,24530,18960,15296,17083,11835,7102
25000100,1988,2,485630,30989,31231,29960,38961,42616,38881,38575,36249,27382,24613,24684,25392,24515,21512,13338,16967,12204,7561
25000100,1989,2,488161,31459,31281,29256,37973,41848,39581,38847,36776,29523,24420,24528,25342,24510,23354,12090,16841,12528,8004
25000100,1990,2,491390,31854,31251,29433,36460,41740,39995,39091,37250,32369,24050,24133,25230,24460,23851,12756,16234,12740,8493
25000100,1991,2,495496,32137,31157,30279,34658,42257,40273,39334,37743,34629,24367,23974,24828,24455,23628,14989,14905,12860,9023
25000100,1992,2,499923,32358,31035,31133,33169,42662,40485,39616,38286,35750,25542,24207,24411,24523,23494,17505,13214,12935,9598
25000100,1993,2,504427,32348,31280,31573,32164,42795,40539,39957,38906,36481,27204,24356,24232,24517,23475,19939,11558,12986,10117
25000100,1994,2,508501,32040,31751,31744,31666,42176,40647,40362,39406,37053,29428,24216,24091,24571,23459,21694,10531,13077,10589
25000100,1995,2,512244,31641,32128,31804,32009,40821,40865,40642,39637,37559,32367,23893,23693,24552,23414,22222,11200,12739,11058
25000100,1996,2,515779,31204,32395,31728,32977,39186,40989,40868,39874,38010,34696,24184,23564,24189,23421,22083,13288,11714,11409
25000100,1997,2,519186,30834,32546,31607,33898,37927,40981,40931,40046,38448,35809,25329,23774,23781,23521,21959,15585,10432,11778
25000100,1998,2,522933,30775,32468,31867,34408,37234,40770,40772,40232,38953,36479,26973,23895,23586,23528,21929,17744,9158,12162
25000100,1999,2,527021,31059,32115,32430,34430,37051,40194,40542,40550,39423,37041,29195,23782,23447,23632,21944,19305,8389,12492
25000100,2000,2,531143,31465,31649,32984,34134,37545,39263,40271,40818,39680,37521,32188,23503,23070,23735,21966,19855,9016,12480
25000100,2001,2,535325,31862,31187,33347,34183,38234,38030,40092,41064,39893,37979,34542,23869,22889,23539,22098,19862,10734,11921
25000100,2002,2,539385,31991,30880,33492,34593,38566,36936,40196,41118,40087,38513,35624,25097,23041,23304,22350,19868,12542,11187
25000100,2003,2,543374,31898,30945,33286,35339,38478,36327,40294,40825,40359,39067,36307,26777,23165,23164,22523,19966,14229,10425
25000100,2004,2,547576,31768,31320,32790,36211,38222,36290,39926,40495,40715,39518,36853,28990,23038,23011,22732,20096,15474,10127
25000100,2005,2,551745,31484,31750,32264,36780,38618,36200,38973,40301,40993,39717,37115,31754,22837,22648,22826,20197,16251,11037
25000100,2006,2,555053,31304,32057,31798,36960,38761,36396,37629,40175,41193,39853,37346,33943,23185,22460,22541,20340,16674,12438
25000100,2007,2,558067,31303,32209,31289,37104,38276,37184,36272,40309,41110,39937,38032,35071,24280,22749,22140,20522,16818,13462
25000100,2008,2,561410,31715,32060,31179,36183,39345,37607,35181,40344,40810,40116,38432,35526,26267,22613,21950,20706,16870,14506
25000100,2009,2,564693,32390,31707,31493,34890,40653,37718,34629,39958,40522,40412,38607,35729,28562,22125,21913,20775,17052,15558
25000100,2010,2,567885,32763,31388,31799,34541,40785,37754,34955,39041,40372,40505,39001,36012,30848,21924,21793,20612,17313,16479
25000100,2011,2,571000,32943,31248,32089,34164,40607,38086,35756,37680,40252,40590,39235,36480,32611,22478,21441,20498,17460,17382
