Chaîne;Candidat;"Détail des temps";"Tranche (6h-9h)(durée)";"Tranche (9h-18h)(durée)";"Tranche (18h-24h)(durée)";"Tranche (0h-6h)(durée)"
BFMBusiness;"Total temps d'antenne";00:00:14;00:00:10;00:00:00;00:00:10;
RadioClassique;Candidat;00:00:00;00:00:00;00:00:00;00:00:00;
RadioClassique;Soutiens;00:00:00;00:00:00;00:00:00;00:00:00;
RadioClassique;"Total temps de parole";00:00:00;00:00:00;00:00:00;00:00:00;
RadioClassique;"Total temps d'antenne";00:00:30;00:00:26;00:00:00;00:00:17;
SudRadio;Candidat;00:01:50;00:00:00;00:00:00;00:00:00;
SudRadio;Soutiens;00:00:00;00:00:00;00:00:00;00:00:00;
SudRadio;"Total temps de parole";00:01:50;00:00:00;00:00:00;00:00:00;
SudRadio;"Total temps d'antenne";00:02:05;00:00:40;00:00:00;00:00:32;
TV5Monde;Candidat;00:09:26;00:00:00;00:00:08;00:00:00;
TV5Monde;Soutiens;00:00:00;00:00:00;00:00:00;00:00:00;
TV5Monde;"Total temps de parole";00:09:26;00:00:00;00:00:08;00:00:00;
TV5Monde;"Total temps d'antenne";00:10:06;00:00:00;00:00:21;00:00:00;
Euronews;Candidat;00:00:00;00:00:00;00:00:00;00:00:00;
Euronews;Soutiens;00:00:00;00:00:00;00:00:00;00:00:00;
Euronews;"Total temps de parole";00:00:00;00:00:00;00:00:00;00:00:00;
Euronews;"Total temps d'antenne";00:00:00;00:00:00;00:00:00;00:04:07;
RFI;Candidat;00:00:20;00:00:20;00:00:00;00:00:00;
RFI;Soutiens;00:00:20;00:00:20;00:00:00;00:00:00;
RFI;"Total temps de parole";00:00:40;00:00:40;00:00:00;00:00:00;
RFI;"Total temps d'antenne";00:01:40;00:01:40;00:00:00;00:00:00;
France24;Candidat;00:00:08;00:01:27;00:00:18;00:00:00;
France24;Soutiens;00:00:00;00:00:00;00:00:00;00:00:00;
France24;"Total temps de parole";00:00:08;00:01:27;00:00:18;00:00:00;
France24;"Total temps d'antenne";00:00:19;00:01:34;00:01:05;00:00:28;
"RMC Story";Candidat;00:01:01;00:00:00;00:00:00;00:00:00;
"RMC Story";Soutiens;00:00:00;00:00:00;00:00:00;00:00:00;
"RMC Story";"Total temps de parole";00:01:01;00:00:00;00:00:00;00:00:00;
"RMC Story";"Total temps d'antenne";00:01:17;00:00:00;00:00:00;00:00:00;
