arrond;capacity;avail. bike;ratio_pop;ratio_pop_log2;ratio_pop_log10;ratio_avail;ratio_avail_glob;ratio_avail_log2;ratio_avail_log10
75101;768;239;0.013579545454545455;0.0194593155729615;0.005857837682552641;0.3111979166666667;0.005316664071363424;0.39088546728562856;0.11766825052210604
75102;660;201;0.008973214285714286;0.012887875009078965;0.0038796369581009724;0.30454545454545456;0.004471336729473005;0.38354721315102835;0.11545921591178612
75103;389;270;0.007563025210084034;0.010870085218917712;0.003272221706317905;0.6940874035989717;0.0060062732186950815;0.7605083100218598;0.22893581326830212
75104;634;409;0.01450354609929078;0.02077390790474464;0.006253569406489224;0.6451104100946372;0.009098391653504772;0.7181844123803585;0.21619505054479815
75105;1203;386;0.006276422764227642;0.00902666595067004;0.0027172972119904088;0.32086450540315875;0.008586746157097412;0.40148248217244253;0.12085826986753478
75106;1032;318;0.0073781902552204175;0.010605402089240289;0.003192544144938781;0.3081395348837209;0.007074055124240874;0.3875164365149392;0.1166540712038136
75107;1010;380;0.00662020905923345;0.00951946700156549;0.002865645110204671;0.37623762376237624;0.008453273418904188;0.4607295899717126;0.13869342647145247
75108;1481;175;0.004342431761786601;0.006251241774598563;0.0018818112843019031;0.11816340310600945;0.0038929548639690345;0.16113103221047753;0.048505273927652866
75109;1172;362;0.006003316749585407;0.008635061654663405;0.002599412572461535;0.30887372013651876;0.008052855204324517;0.3883259130806856;0.11689774793089032
75110;1583;660;0.0068821689259645465;0.009894860849528382;0.002978649918629226;0.4169298799747315;0.014682001201254643;0.502768364949091;0.15134835872061178
75111;1972;1196;0.007832351015062213;0.011255672096928886;0.0033882949225336966;0.6064908722109533;0.026605565813182658;0.683912783701698;0.20587826231226344
75112;2726;1359;0.009510146955913226;0.013655411798068685;0.004110688554362494;0.4985326485693324;0.030231575200765245;0.5835505162278364;0.17566620936977956
75113;2320;654;0.0035934065934065933;0.005174897674946837;0.0015577994246507925;0.2818965517241379;0.014548528463061419;0.3582798420374841;0.1078529792950357
75114;1783;323;0.0023542274052478136;0.0033924404795117875;0.0010212263428377479;0.18115535614133482;0.00718528240606856;0.24019873340072198;0.07230702367411311
75115;3342;1943;0.008215644820295983;0.011804246416408487;0.0035534322475480125;0.5813883901855177;0.04322292171823905;0.6611917382088575;0.19903854608607255
75116;2205;595;0.0035123966942148762;0.005058438861765081;0.0015227418286236562;0.2698412698412698;0.013236046537494717;0.3446481713874458;0.10374943753836186
75117;2176;701;0.004160237388724035;0.005989503591967708;0.0018030202403194386;0.32215073529411764;0.015594064912241674;0.4028866644889477;0.12128097086418378
75118;1894;779;0.0038833499501495514;0.005591639581877401;0.0016832512390870997;0.41129883843717;0.017329210508753586;0.49702350677469326;0.14961898408928265
75119;1812;514;0.0027813852813852813;0.00400712065875138;0.0012062635145289775;0.2836644591611479;0.011434164571886193;0.36026814142698327;0.10845151705163535
75120;1909;486;0.002465753424657534;0.003552951684345193;0.0010695450301327681;0.25458355159769513;0.010811291793651147;0.3272085532196049;0.09849958935691522
92004;180;133;0.0016299019607843137;0.002349537238004344;0.00070728118456881;0.7388888888888889;0.002958645696616466;0.7981657506029437;0.2402718324431424
92007;141;31;0.0008051948051948052;0.0011611831258051325;0.00034955095132620717;0.2198581560283688;0.0006896091473316575;0.2867134023033044;0.08630933425216901
92009;84;46;0.0016312056737588653;0.002351415036396013;0.0007078464582105119;0.5476190476190477;0.0010232909928147176;0.6300503902496942;0.1896640662449551
92012;880;379;0.003351016799292661;0.0048264131314242585;0.0014528951240252266;0.43068181818181817;0.008431027962538652;0.5167028541943569;0.15554305795769396
