arrond;capacity;avail. bike
75101;768;415
75102;660;310
75103;389;273
75104;634;412
75105;1203;538
75106;1032;489
75107;1010;460
75108;1481;534
75109;1172;428
75110;1583;476
75111;1972;893
75112;2726;1549
75113;2320;795
75114;1783;240
75115;3342;1687
75116;2205;716
75117;2176;526
75118;1894;386
75119;1812;338
75120;1909;244
92004;180;107
92007;141;19
92009;84;32
92012;880;368
92014;55;16
92020;148;38
92022;62;33
92023;74;12
92024;400;214
92025;120;96
92026;193;56
92032;122;38
92035;128;32
92036;126;79
92040;495;309
92044;359;140
92046;238;40
92048;107;40
92049;283;27
92050;222;101
92051;378;120
92062;58;32
92063;195;82
92064;79;19
92071;90;23
92072;118;6
92073;264;21
92075;258;27
92077;24;2
93001;404;90
93006;208;12
93008;19;13
93045;233;7
93048;792;115
93053;58;26
93055;563;86
93061;42;4
93063;67;24
93064;124;54
93066;516;236
93070;269;149
94002;122;60
94003;120;17
94016;112;50
94017;121;71
94018;248;68
94022;79;36
94033;349;74
94037;119;61
94041;579;227
94042;124;69
94043;150;23
94046;180;93
94052;131;41
94067;119;32
94069;44;23
94076;254;19
94080;278;54
94081;482;201
95018;95;74
