arrond;capacity;avail. bike
75101;768;230
75102;660;182
75103;389;190
75104;634;356
75105;1203;378
75106;1032;410
75107;1010;460
75108;1481;431
75109;1172;281
75110;1583;452
75111;1972;809
75112;2726;1436
75113;2320;828
75114;1783;194
75115;3342;1757
75116;2205;677
75117;2176;568
75118;1894;432
75119;1812;286
75120;1909;176
92004;180;105
92007;141;19
92009;84;39
92012;880;373
92014;55;13
92020;148;44
92022;62;30
92023;74;17
92024;400;234
92025;120;91
92026;193;54
92032;122;41
92035;128;31
92036;126;84
92040;495;303
92044;359;165
92046;238;42
92048;107;41
92049;283;84
92050;222;106
92051;378;118
92062;58;19
92063;195;76
92064;79;29
92071;90;25
92072;118;5
92073;264;25
92075;258;33
92077;24;3
93001;404;156
93006;208;30
93008;19;12
93045;233;15
93048;792;122
93053;58;31
93055;563;120
93061;42;2
93063;67;26
93064;124;52
93066;516;261
93070;269;158
94002;122;49
94003;120;31
94016;112;63
94017;121;72
94018;248;76
94022;79;33
94033;349;76
94037;119;55
94041;579;251
94042;124;64
94043;150;45
94046;180;106
94052;131;51
94067;119;35
94069;44;31
94076;254;35
94080;278;133
94081;482;177
95018;95;73
