arrond;capacity;avail. bike
75101;768;272
75102;660;212
75103;389;200
75104;634;359
75105;1203;409
75106;1032;433
75107;1010;492
75108;1481;535
75109;1172;311
75110;1583;453
75111;1972;795
75112;2726;1464
75113;2320;875
75114;1783;195
75115;3342;1775
75116;2205;689
75117;2176;570
75118;1894;405
75119;1812;288
75120;1909;177
92004;180;101
92007;141;18
92009;84;39
92012;880;383
92014;55;14
92020;148;43
92022;62;30
92023;74;18
92024;400;244
92025;120;90
92026;193;51
92032;122;39
92035;128;27
92036;126;88
92040;495;301
92044;359;179
92046;238;44
92048;107;41
92049;283;82
92050;222;105
92051;378;125
92062;58;22
92063;195;76
92064;79;29
92071;90;23
92072;118;5
92073;264;27
92075;258;41
92077;24;4
93001;404;164
93006;208;28
93008;19;12
93045;233;10
93048;792;122
93053;58;30
93055;563;119
93061;42;4
93063;67;26
93064;124;52
93066;516;264
93070;269;161
94002;122;50
94003;120;33
94016;112;63
94017;121;72
94018;248;75
94022;79;34
94033;349;72
94037;119;58
94041;579;252
94042;124;64
94043;150;41
94046;180;102
94052;131;51
94067;119;33
94069;44;33
94076;254;36
94080;278;140
94081;482;169
95018;95;72
