arrond;capacity;avail. bike
75101;768;224
75102;660;194
75103;389;187
75104;634;314
75105;1203;368
75106;1032;337
75107;1010;534
75108;1481;334
75109;1172;269
75110;1583;504
75111;1972;1079
75112;2726;1462
75113;2320;965
75114;1783;396
75115;3342;1943
75116;2205;778
75117;2176;723
75118;1894;769
75119;1812;495
75120;1909;487
92004;180;136
92007;141;27
92009;84;32
92012;880;414
92014;55;23
92020;148;38
92022;62;32
92023;74;18
92024;400;238
92025;120;88
92026;193;77
92032;122;38
92035;128;39
92036;126;78
92040;495;348
92044;359;150
92046;238;77
92048;107;51
92049;283;55
92050;222;101
92051;378;133
92062;58;37
92063;195;80
92064;79;22
92071;90;31
92072;118;15
92073;264;41
92075;258;69
92077;24;4
93001;404;168
93006;208;43
93008;19;13
93045;233;20
93048;792;211
93053;58;26
93055;563;147
93061;42;16
93063;67;32
93064;124;62
93066;516;275
93070;269;164
94002;122;67
94003;120;40
94016;112;63
94017;121;75
94018;248;89
94022;79;35
94033;349;131
94037;119;71
94041;579;349
94042;124;65
94043;150;41
94046;180;105
94052;131;50
94067;119;48
94069;44;31
94076;254;65
94080;278;54
94081;482;232
95018;95;75
