arrond;capacity;avail. bike
75101;768;511
75102;660;358
75103;389;252
75104;634;481
75105;1203;390
75106;1032;431
75107;1010;470
75108;1481;485
75109;1172;351
75110;1583;464
75111;1972;723
75112;2726;1274
75113;2320;642
75114;1783;244
75115;3342;1555
75116;2205;506
75117;2176;422
75118;1894;395
75119;1812;276
75120;1909;254
92004;180;108
92007;141;21
92009;84;38
92012;880;278
92014;55;12
92020;148;43
92022;62;30
92023;74;13
92024;400;160
92025;120;79
92026;193;60
92032;122;37
92035;128;25
92036;126;58
92040;495;257
92044;359;175
92046;238;47
92048;107;43
92049;283;40
92050;222;103
92051;378;98
92062;58;21
92063;195;79
92064;79;9
92071;90;24
92072;118;6
92073;264;28
92075;258;56
92077;24;1
93001;404;111
93006;208;25
93008;19;10
93045;233;17
93048;792;85
93053;58;28
93055;563;101
93061;42;9
93063;67;22
93064;124;56
93066;516;191
93070;269;141
94002;122;57
94003;120;30
94016;112;48
94017;121;71
94018;248;76
94022;79;32
94033;349;94
94037;119;51
94041;579;232
94042;124;69
94043;150;32
94046;180;87
94052;131;25
94067;119;19
94069;44;23
94076;254;21
94080;278;20
94081;482;167
95018;95;73
