arrond;capacity;avail. bike
75101;344;274
75102;252;197
75103;139;64
75104;334;244
75105;964;534
75106;569;360
75107;826;583
75108;1123;669
75109;872;417
75110;1079;177
75111;1715;525
75112;1834;894
75113;1592;490
75114;1373;155
75115;2688;1259
75116;1528;433
75117;1789;305
75118;1406;203
75119;1112;140
75120;1306;84
92004;92;44
92007;111;14
92012;563;193
92022;24;8
92023;74;19
92024;297;89
92025;78;59
92026;64;20
92032;34;12
92035;42;7
92036;27;11
92040;400;277
92044;359;241
92046;161;35
92048;64;23
92049;195;23
92050;222;122
92051;331;137
92062;30;19
92063;103;54
92064;79;24
92071;33;5
92072;65;9
92073;124;16
92075;231;27
93001;373;134
93006;180;7
93008;19;8
93045;210;5
93048;713;91
93055;459;66
93061;42;7
93063;67;18
93064;76;30
93066;380;190
93070;49;31
94002;98;35
94003;95;27
94016;92;37
94017;57;22
94018;105;22
94022;79;33
94033;327;40
94037;89;25
94041;302;110
94042;124;74
94043;125;19
94046;160;78
94052;131;27
94067;65;13
94069;44;12
94076;68;6
94080;147;47
94081;287;80
95018;95;72
