arrond;capacity;avail. bike
75101;344;44
75102;235;67
75103;128;50
75104;334;167
75105;1027;264
75106;606;105
75107;826;318
75108;1158;93
75109;896;178
75110;1125;425
75111;1655;1083
75112;1867;1095
75113;1543;596
75114;1311;323
75115;2374;1557
75116;1556;471
75117;1789;635
75118;1478;704
75119;1134;442
75120;1403;436
92004;92;73
92007;111;24
92012;593;302
92022;24;12
92023;74;27
92024;297;175
92025;78;59
92026;64;10
92032;34;18
92035;42;12
92036;49;33
92040;400;227
92044;359;171
92046;161;66
92048;64;40
92049;195;90
92050;222;106
92051;331;80
92062;30;22
92063;103;43
92064;79;13
92071;33;5
92072;33;2
92073;124;7
92075;207;53
93001;373;188
93006;180;38
93008;19;8
93045;210;33
93048;735;212
93055;459;123
93061;42;21
93063;67;46
93064;76;39
93066;380;176
93070;49;39
94002;51;31
94003;95;37
94016;92;47
94017;57;18
94018;105;63
94022;79;34
94033;307;131
94037;119;87
94041;302;193
94042;124;69
94043;125;71
94046;160;97
94052;131;48
94067;65;29
94069;44;40
94076;68;14
94080;147;45
94081;287;158
95018;95;75
