arrond;capacity;avail. bike
75101;768;453
75102;660;342
75103;389;309
75104;634;515
75105;1203;367
75106;1032;411
75107;1010;412
75108;1481;242
75109;1172;441
75110;1583;641
75111;1972;1017
75112;2726;1333
75113;2320;618
75114;1783;303
75115;3342;1752
75116;2205;548
75117;2176;578
75118;1894;579
75119;1812;408
75120;1909;386
92004;180;119
92007;141;26
92009;84;37
92012;880;344
92014;55;10
92020;148;38
92022;62;32
92023;74;20
92024;400;168
92025;120;91
92026;193;70
92032;122;43
92035;128;33
92036;126;62
92040;495;244
92044;359;154
92046;238;50
92048;107;46
92049;283;42
92050;222;105
92051;378;106
92062;58;20
92063;195;76
92064;79;8
92071;90;25
92072;118;6
92073;264;27
92075;258;58
92077;24;2
93001;404;130
93006;208;35
93008;19;8
93045;233;22
93048;792;126
93053;58;27
93055;563;116
93061;42;9
93063;67;22
93064;124;60
93066;516;171
93070;269;144
94002;122;70
94003;120;23
94016;112;52
94017;121;73
94018;248;85
94022;79;32
94033;349;115
94037;119;60
94041;579;273
94042;124;63
94043;150;48
94046;180;94
94052;131;33
94067;119;34
94069;44;26
94076;254;33
94080;278;38
94081;482;211
95018;95;73
