arrond;capacity;avail. bike
75101;768;333
75102;660;276
75103;389;238
75104;634;385
75105;1203;463
75106;1032;423
75107;1010;504
75108;1481;367
75109;1172;355
75110;1583;598
75111;1972;1150
75112;2726;1414
75113;2320;899
75114;1783;306
75115;3342;1838
75116;2205;732
75117;2176;669
75118;1894;618
75119;1812;466
75120;1909;440
92004;180;125
92007;141;28
92009;84;25
92012;880;394
92014;55;20
92020;148;32
92022;62;33
92023;74;14
92024;400;242
92025;120;96
92026;193;59
92032;122;34
92035;128;33
92036;126;83
92040;495;314
92044;359;137
92046;238;63
92048;107;46
92049;283;52
92050;222;101
92051;378;134
92062;58;33
92063;195;79
92064;79;19
92071;90;29
92072;118;11
92073;264;32
92075;258;55
92077;24;2
93001;404;140
93006;208;28
93008;19;13
93045;233;21
93048;792;173
93053;58;25
93055;563;106
93061;42;11
93063;67;24
93064;124;60
93066;516;244
93070;269;146
94002;122;74
94003;120;32
94016;112;56
94017;121;74
94018;248;81
94022;79;33
94033;349;108
94037;119;80
94041;579;306
94042;124;66
94043;150;31
94046;180;103
94052;131;47
94067;119;42
94069;44;27
94076;254;51
94080;278;43
94081;482;223
95018;95;75
