arrond;capacity;avail. bike
75101;768;517
75102;660;377
75103;389;256
75104;634;480
75105;1203;402
75106;1032;441
75107;1010;496
75108;1481;524
75109;1172;348
75110;1583;460
75111;1972;697
75112;2726;1231
75113;2320;620
75114;1783;254
75115;3342;1547
75116;2205;514
75117;2176;413
75118;1894;379
75119;1812;277
75120;1909;245
92004;180;103
92007;141;20
92009;84;36
92012;880;271
92014;55;15
92020;148;40
92022;62;30
92023;74;12
92024;400;152
92025;120;80
92026;193;60
92032;122;38
92035;128;24
92036;126;58
92040;495;259
92044;359;172
92046;238;52
92048;107;39
92049;283;40
92050;222;107
92051;378;103
92062;58;22
92063;195;75
92064;79;8
92071;90;24
92072;118;7
92073;264;27
92075;258;51
92077;24;1
93001;404;114
93006;208;22
93008;19;9
93045;233;16
93048;792;86
93053;58;28
93055;563;96
93061;42;11
93063;67;22
93064;124;56
93066;516;191
93070;269;137
94002;122;54
94003;120;27
94016;112;48
94017;121;69
94018;248;77
94022;79;32
94033;349;90
94037;119;44
94041;579;232
94042;124;69
94043;150;29
94046;180;90
94052;131;25
94067;119;16
94069;44;20
94076;254;20
94080;278;23
94081;482;164
95018;95;73
