arrond;capacity;avail. bike
75101;768;391
75102;660;318
75103;389;267
75104;634;405
75105;1203;582
75106;1032;511
75107;1010;513
75108;1481;661
75109;1172;421
75110;1583;466
75111;1972;811
75112;2726;1544
75113;2320;832
75114;1783;244
75115;3342;1618
75116;2205;747
75117;2176;543
75118;1894;366
75119;1812;309
75120;1909;219
92004;180;101
92007;141;16
92009;84;31
92012;880;368
92014;55;14
92020;148;34
92022;62;33
92023;74;11
92024;400;224
92025;120;94
92026;193;60
92032;122;38
92035;128;26
92036;126;72
92040;495;315
92044;359;142
92046;238;37
92048;107;42
92049;283;34
92050;222;106
92051;378;123
92062;58;34
92063;195;82
92064;79;22
92071;90;25
92072;118;8
92073;264;20
92075;258;24
92077;24;1
93001;404;91
93006;208;17
93008;19;13
93045;233;8
93048;792;122
93053;58;26
93055;563;82
93061;42;6
93063;67;22
93064;124;54
93066;516;246
93070;269;138
94002;122;58
94003;120;17
94016;112;51
94017;121;73
94018;248;72
94022;79;35
94033;349;69
94037;119;56
94041;579;212
94042;124;68
94043;150;33
94046;180;95
94052;131;37
94067;119;31
94069;44;24
94076;254;18
94080;278;69
94081;482;191
95018;95;74
