arrond;capacity;avail. bike
75101;768;451
75102;660;381
75103;389;306
75104;634;465
75105;1203;585
75106;1032;519
75107;1010;446
75108;1481;425
75109;1172;458
75110;1583;599
75111;1972;1137
75112;2726;1501
75113;2320;876
75114;1783;287
75115;3342;1818
75116;2205;683
75117;2176;592
75118;1894;577
75119;1812;343
75120;1909;375
92004;180;118
92007;141;25
92009;84;34
92012;880;381
92014;55;15
92020;148;34
92022;62;30
92023;74;14
92024;400;213
92025;120;98
92026;193;63
92032;122;38
92035;128;26
92036;126;80
92040;495;306
92044;359;140
92046;238;48
92048;107;46
92049;283;27
92050;222;104
92051;378;132
92062;58;32
92063;195;79
92064;79;16
92071;90;27
92072;118;10
92073;264;26
92075;258;26
92077;24;2
93001;404;107
93006;208;21
93008;19;13
93045;233;9
93048;792;139
93053;58;27
93055;563;79
93061;42;4
93063;67;20
93064;124;56
93066;516;233
93070;269;151
94002;122;61
94003;120;19
94016;112;50
94017;121;74
94018;248;69
94022;79;33
94033;349;94
94037;119;72
94041;579;251
94042;124;68
94043;150;24
94046;180;100
94052;131;39
94067;119;26
94069;44;20
94076;254;45
94080;278;57
94081;482;212
95018;95;73
