arrond;capacity;avail. bike
75101;768;609
75102;660;499
75103;389;267
75104;634;459
75105;1203;536
75106;1032;529
75107;1010;654
75108;1481;852
75109;1172;555
75110;1583;349
75111;1972;602
75112;2726;1171
75113;2320;764
75114;1783;188
75115;3342;1428
75116;2205;574
75117;2176;405
75118;1894;275
75119;1812;219
75120;1909;128
92004;180;78
92007;141;15
92009;84;37
92012;880;342
92014;55;17
92020;148;49
92022;62;25
92023;74;19
92024;400;163
92025;120;79
92026;193;55
92032;122;35
92035;128;26
92036;126;73
92040;495;309
92044;359;225
92046;238;45
92048;107;32
92049;283;57
92050;222;120
92051;378;150
92062;58;32
92063;195;79
92064;79;20
92071;90;21
92072;118;11
92073;264;37
92075;258;45
92077;24;2
93001;404;138
93006;208;13
93008;19;8
93045;233;7
93048;792;94
93053;58;23
93055;563;77
93061;42;7
93063;67;16
93064;124;57
93066;516;263
93070;269;145
94002;122;50
94003;120;28
94016;112;41
94017;121;74
94018;248;60
94022;79;33
94033;349;58
94037;119;43
94041;579;215
94042;124;76
94043;150;17
94046;180;90
94052;131;26
94067;119;15
94069;44;12
94076;254;18
94080;278;53
94081;482;162
95018;95;72
