arrond;capacity;avail. bike
75101;768;483
75102;660;388
75103;389;285
75104;634;408
75105;1203;664
75106;1032;610
75107;1010;618
75108;1481;887
75109;1172;488
75110;1583;474
75111;1972;818
75112;2726;1491
75113;2320;940
75114;1783;253
75115;3342;1631
75116;2205;784
75117;2176;563
75118;1894;341
75119;1812;319
75120;1909;234
92004;180;98
92007;141;15
92009;84;32
92012;880;386
92014;55;19
92020;148;42
92022;62;33
92023;74;16
92024;400;224
92025;120;91
92026;193;54
92032;122;40
92035;128;29
92036;126;73
92040;495;321
92044;359;174
92046;238;49
92048;107;36
92049;283;43
92050;222;115
92051;378;148
92062;58;35
92063;195;80
92064;79;28
92071;90;23
92072;118;6
92073;264;19
92075;258;30
92077;24;2
93001;404;115
93006;208;23
93008;19;11
93045;233;6
93048;792;118
93053;58;27
93055;563;81
93061;42;4
93063;67;23
93064;124;55
93066;516;266
93070;269;148
94002;122;61
94003;120;20
94016;112;54
94017;121;72
94018;248;59
94022;79;36
94033;349;76
94037;119;55
94041;579;225
94042;124;69
94043;150;24
94046;180;95
94052;131;38
94067;119;34
94069;44;20
94076;254;22
94080;278;109
94081;482;187
95018;95;75
