arrond;capacity;avail. bike
75101;768;474
75102;660;332
75103;389;251
75104;634;499
75105;1203;354
75106;1032;436
75107;1010;430
75108;1481;402
75109;1172;339
75110;1583;520
75111;1972;832
75112;2726;1279
75113;2320;617
75114;1783;258
75115;3342;1624
75116;2205;539
75117;2176;477
75118;1894;423
75119;1812;328
75120;1909;270
92004;180;115
92007;141;23
92009;84;36
92012;880;299
92014;55;12
92020;148;37
92022;62;30
92023;74;15
92024;400;157
92025;120;81
92026;193;59
92032;122;38
92035;128;26
92036;126;60
92040;495;252
92044;359;168
92046;238;35
92048;107;43
92049;283;35
92050;222;102
92051;378;84
92062;58;20
92063;195;78
92064;79;7
92071;90;24
92072;118;8
92073;264;30
92075;258;65
92077;24;1
93001;404;119
93006;208;33
93008;19;10
93045;233;16
93048;792;94
93053;58;28
93055;563;101
93061;42;8
93063;67;23
93064;124;57
93066;516;181
93070;269;140
94002;122;64
94003;120;21
94016;112;47
94017;121;71
94018;248;76
94022;79;30
94033;349;96
94037;119;50
94041;579;246
94042;124;70
94043;150;27
94046;180;90
94052;131;28
94067;119;23
94069;44;21
94076;254;26
94080;278;39
94081;482;180
95018;95;72
