arrond;capacity;avail. bike
75101;768;518
75102;660;395
75103;389;304
75104;634;409
75105;1203;680
75106;1032;677
75107;1010;632
75108;1481;922
75109;1172;497
75110;1583;415
75111;1972;771
75112;2726;1456
75113;2320;949
75114;1783;219
75115;3342;1644
75116;2205;820
75117;2176;552
75118;1894;286
75119;1812;267
75120;1909;219
92004;180;91
92007;141;15
92009;84;31
92012;880;397
92014;55;18
92020;148;43
92022;62;32
92023;74;18
92024;400;227
92025;120;89
92026;193;57
92032;122;38
92035;128;24
92036;126;78
92040;495;323
92044;359;196
92046;238;48
92048;107;34
92049;283;44
92050;222;117
92051;378;167
92062;58;34
92063;195;81
92064;79;26
92071;90;23
92072;118;4
92073;264;26
92075;258;21
92077;24;2
93001;404;121
93006;208;21
93008;19;12
93045;233;3
93048;792;121
93053;58;28
93055;563;90
93061;42;2
93063;67;24
93064;124;52
93066;516;290
93070;269;143
94002;122;52
94003;120;20
94016;112;62
94017;121;71
94018;248;52
94022;79;36
94033;349;59
94037;119;45
94041;579;229
94042;124;70
94043;150;31
94046;180;100
94052;131;40
94067;119;35
94069;44;22
94076;254;24
94080;278;129
94081;482;180
95018;95;75
