arrond;capacity;avail. bike
75101;304;235
75102;252;215
75103;139;69
75104;334;274
75105;964;617
75106;569;394
75107;826;624
75108;1097;681
75109;872;409
75110;1079;160
75111;1692;494
75112;1870;894
75113;1592;529
75114;1373;135
75115;2688;1225
75116;1588;466
75117;1789;320
75118;1378;181
75119;1082;128
75120;1306;73
92004;92;45
92007;141;10
92012;563;215
92022;24;9
92023;74;16
92024;297;94
92025;78;60
92026;64;19
92032;34;12
92035;42;7
92036;27;13
92040;400;270
92044;359;231
92046;161;34
92048;64;22
92049;195;23
92050;222;121
92051;331;150
92062;30;16
92063;103;54
92064;79;23
92071;33;7
92072;65;8
92073;124;13
92075;231;32
93001;373;141
93006;180;7
93008;19;11
93045;210;7
93048;713;86
93055;459;65
93061;42;5
93063;67;16
93064;76;31
93066;380;204
93070;49;29
94002;98;33
94003;95;29
94016;92;43
94017;57;21
94018;105;18
94022;79;35
94033;327;26
94037;119;34
94041;302;114
94042;124;68
94043;125;21
94046;160;84
94052;131;31
94067;65;15
94069;44;9
94076;68;4
94080;147;72
94081;287;80
95018;95;72
