arrond;capacity;avail. bike
75101;768;405
75102;660;313
75103;389;287
75104;634;414
75105;1203;520
75106;1032;466
75107;1010;484
75108;1481;373
75109;1172;393
75110;1583;614
75111;1972;1131
75112;2726;1426
75113;2320;888
75114;1783;286
75115;3342;1785
75116;2205;722
75117;2176;622
75118;1894;588
75119;1812;384
75120;1909;436
92004;180;115
92007;141;27
92009;84;37
92012;880;394
92014;55;19
92020;148;33
92022;62;31
92023;74;14
92024;400;229
92025;120;97
92026;193;56
92032;122;37
92035;128;30
92036;126;83
92040;495;319
92044;359;142
92046;238;55
92048;107;45
92049;283;35
92050;222;103
92051;378;129
92062;58;34
92063;195;78
92064;79;17
92071;90;28
92072;118;11
92073;264;29
92075;258;34
92077;24;2
93001;404;120
93006;208;29
93008;19;13
93045;233;18
93048;792;153
93053;58;26
93055;563;92
93061;42;8
93063;67;20
93064;124;58
93066;516;235
93070;269;146
94002;122;69
94003;120;31
94016;112;52
94017;121;73
94018;248;71
94022;79;33
94033;349;97
94037;119;75
94041;579;277
94042;124;68
94043;150;23
94046;180;100
94052;131;46
94067;119;30
94069;44;25
94076;254;41
94080;278;51
94081;482;219
95018;95;74
