arrond;capacity;avail. bike
75101;768;502
75102;660;398
75103;389;285
75104;634;410
75105;1203;679
75106;1032;653
75107;1010;650
75108;1481;912
75109;1172;508
75110;1583;449
75111;1972;811
75112;2726;1494
75113;2320;953
75114;1783;250
75115;3342;1661
75116;2205;821
75117;2176;562
75118;1894;320
75119;1812;307
75120;1909;247
92004;180;94
92007;141;16
92009;84;32
92012;880;392
92014;55;19
92020;148;44
92022;62;32
92023;74;19
92024;400;225
92025;120;91
92026;193;56
92032;122;40
92035;128;30
92036;126;78
92040;495;328
92044;359;177
92046;238;56
92048;107;36
92049;283;49
92050;222;115
92051;378;161
92062;58;34
92063;195;82
92064;79;28
92071;90;22
92072;118;3
92073;264;25
92075;258;23
92077;24;2
93001;404;120
93006;208;23
93008;19;11
93045;233;4
93048;792;113
93053;58;28
93055;563;88
93061;42;2
93063;67;23
93064;124;54
93066;516;280
93070;269;146
94002;122;54
94003;120;21
94016;112;57
94017;121;70
94018;248;58
94022;79;36
94033;349;64
94037;119;58
94041;579;226
94042;124;69
94043;150;30
94046;180;98
94052;131;40
94067;119;32
94069;44;21
94076;254;21
94080;278;134
94081;482;189
95018;95;75
