arrond;capacity;avail. bike
75101;768;602
75102;660;491
75103;389;266
75104;634;454
75105;1203;513
75106;1032;510
75107;1010;650
75108;1481;836
75109;1172;541
75110;1583;347
75111;1972;592
75112;2726;1187
75113;2320;739
75114;1783;192
75115;3342;1448
75116;2205;566
75117;2176;386
75118;1894;286
75119;1812;231
75120;1909;163
92004;180;77
92007;141;16
92009;84;35
92012;880;326
92014;55;18
92020;148;47
92022;62;24
92023;74;16
92024;400;164
92025;120;77
92026;193;55
92032;122;34
92035;128;28
92036;126;72
92040;495;299
92044;359;221
92046;238;43
92048;107;32
92049;283;56
92050;222;121
92051;378;144
92062;58;33
92063;195;77
92064;79;19
92071;90;21
92072;118;9
92073;264;36
92075;258;38
92077;24;2
93001;404;134
93006;208;14
93008;19;8
93045;233;7
93048;792;94
93053;58;23
93055;563;77
93061;42;8
93063;67;19
93064;124;57
93066;516;258
93070;269;134
94002;122;49
94003;120;27
94016;112;44
94017;121;72
94018;248;68
94022;79;35
94033;349;63
94037;119;49
94041;579;213
94042;124;76
94043;150;18
94046;180;84
94052;131;26
94067;119;14
94069;44;14
94076;254;18
94080;278;36
94081;482;161
95018;95;72
