arrond;capacity;avail. bike
75101;768;539
75102;660;431
75103;389;240
75104;634;444
75105;1203;428
75106;1032;439
75107;1010;537
75108;1481;631
75109;1172;436
75110;1583;414
75111;1972;647
75112;2726;1185
75113;2320;647
75114;1783;234
75115;3342;1506
75116;2205;529
75117;2176;390
75118;1894;310
75119;1812;253
75120;1909;197
92004;180;92
92007;141;21
92009;84;35
92012;880;299
92014;55;19
92020;148;42
92022;62;29
92023;74;12
92024;400;168
92025;120;75
92026;193;57
92032;122;35
92035;128;27
92036;126;59
92040;495;273
92044;359;181
92046;238;46
92048;107;39
92049;283;49
92050;222;110
92051;378;121
92062;58;27
92063;195;78
92064;79;12
92071;90;22
92072;118;9
92073;264;27
92075;258;43
92077;24;1
93001;404;118
93006;208;20
93008;19;7
93045;233;15
93048;792;82
93053;58;25
93055;563;93
93061;42;7
93063;67;16
93064;124;55
93066;516;208
93070;269;131
94002;122;51
94003;120;21
94016;112;47
94017;121;69
94018;248;75
94022;79;33
94033;349;77
94037;119;48
94041;579;225
94042;124;70
94043;150;17
94046;180;89
94052;131;27
94067;119;14
94069;44;18
94076;254;19
94080;278;19
94081;482;161
95018;95;73
