arrond;capacity;avail. bike
75101;768;290
75102;660;238
75103;389;199
75104;634;345
75105;1203;419
75106;1032;462
75107;1010;516
75108;1481;618
75109;1172;329
75110;1583;443
75111;1972;774
75112;2726;1449
75113;2320;893
75114;1783;197
75115;3342;1748
75116;2205;697
75117;2176;555
75118;1894;391
75119;1812;278
75120;1909;177
92004;180;102
92007;141;17
92009;84;40
92012;880;381
92014;55;16
92020;148;43
92022;62;30
92023;74;20
92024;400;242
92025;120;89
92026;193;48
92032;122;38
92035;128;25
92036;126;90
92040;495;303
92044;359;191
92046;238;39
92048;107;40
92049;283;81
92050;222;107
92051;378;133
92062;58;23
92063;195;75
92064;79;31
92071;90;22
92072;118;5
92073;264;29
92075;258;40
92077;24;3
93001;404;169
93006;208;29
93008;19;14
93045;233;10
93048;792;124
93053;58;30
93055;563;112
93061;42;4
93063;67;23
93064;124;52
93066;516;277
93070;269;155
94002;122;48
94003;120;33
94016;112;63
94017;121;71
94018;248;76
94022;79;34
94033;349;69
94037;119;55
94041;579;255
94042;124;63
94043;150;39
94046;180;103
94052;131;51
94067;119;28
94069;44;34
94076;254;36
94080;278;137
94081;482;171
95018;95;73
