arrond;capacity;avail. bike
75101;768;124
75102;660;122
75103;389;198
75104;634;321
75105;1203;306
75106;1032;233
75107;1010;354
75108;1481;157
75109;1172;222
75110;1583;559
75111;1972;1100
75112;2726;1473
75113;2320;816
75114;1783;386
75115;3342;2028
75116;2205;609
75117;2176;693
75118;1894;799
75119;1812;509
75120;1909;428
92004;180;131
92007;141;26
92009;84;44
92012;880;372
92014;55;11
92020;148;42
92022;62;33
92023;74;28
92024;400;250
92025;120;95
92026;193;66
92032;122;47
92035;128;39
92036;126;85
92040;495;280
92044;359;157
92046;238;79
92048;107;50
92049;283;111
92050;222;102
92051;378;92
92062;58;30
92063;195;76
92064;79;16
92071;90;32
92072;118;8
92073;264;32
92075;258;61
92077;24;4
93001;404;182
93006;208;41
93008;19;10
93045;233;22
93048;792;186
93053;58;30
93055;563;142
93061;42;10
93063;67;31
93064;124;60
93066;516;229
93070;269;165
94002;122;60
94003;120;31
94016;112;64
94017;121;74
94018;248;110
94022;79;33
94033;349;121
94037;119;73
94041;579;296
94042;124;67
94043;150;65
94046;180;100
94052;131;51
94067;119;46
94069;44;36
94076;254;47
94080;278;81
94081;482;199
95018;95;75
