arrond;capacity;avail. bike
75101;768;475
75102;660;368
75103;389;323
75104;634;425
75105;1203;578
75106;1032;522
75107;1010;449
75108;1481;442
75109;1172;476
75110;1583;557
75111;1972;1094
75112;2726;1558
75113;2320;821
75114;1783;269
75115;3342;1774
75116;2205;706
75117;2176;559
75118;1894;489
75119;1812;364
75120;1909;307
92004;180;106
92007;141;24
92009;84;33
92012;880;387
92014;55;14
92020;148;38
92022;62;31
92023;74;13
92024;400;212
92025;120;97
92026;193;59
92032;122;38
92035;128;33
92036;126;78
92040;495;301
92044;359;147
92046;238;54
92048;107;47
92049;283;27
92050;222;104
92051;378;128
92062;58;29
92063;195;83
92064;79;18
92071;90;26
92072;118;9
92073;264;25
92075;258;29
92077;24;2
93001;404;102
93006;208;17
93008;19;14
93045;233;7
93048;792;133
93053;58;25
93055;563;78
93061;42;6
93063;67;22
93064;124;54
93066;516;236
93070;269;153
94002;122;60
94003;120;23
94016;112;55
94017;121;74
94018;248;64
94022;79;34
94033;349;85
94037;119;66
94041;579;240
94042;124;68
94043;150;18
94046;180;96
94052;131;40
94067;119;28
94069;44;20
94076;254;44
94080;278;55
94081;482;210
95018;95;74
