arrond;capacity;avail. bike
75101;768;521
75102;660;401
75103;389;301
75104;634;419
75105;1203;671
75106;1032;694
75107;1010;650
75108;1481;950
75109;1172;509
75110;1583;430
75111;1972;780
75112;2726;1472
75113;2320;958
75114;1783;235
75115;3342;1658
75116;2205;827
75117;2176;561
75118;1894;293
75119;1812;276
75120;1909;204
92004;180;92
92007;141;13
92009;84;31
92012;880;387
92014;55;19
92020;148;44
92022;62;32
92023;74;17
92024;400;232
92025;120;88
92026;193;57
92032;122;37
92035;128;24
92036;126;77
92040;495;322
92044;359;198
92046;238;50
92048;107;34
92049;283;46
92050;222;118
92051;378;167
92062;58;33
92063;195;82
92064;79;27
92071;90;23
92072;118;3
92073;264;28
92075;258;20
92077;24;2
93001;404;127
93006;208;24
93008;19;12
93045;233;3
93048;792;116
93053;58;28
93055;563;92
93061;42;2
93063;67;24
93064;124;52
93066;516;294
93070;269;143
94002;122;51
94003;120;21
94016;112;63
94017;121;71
94018;248;53
94022;79;36
94033;349;57
94037;119;45
94041;579;225
94042;124;71
94043;150;31
94046;180;100
94052;131;40
94067;119;33
94069;44;22
94076;254;24
94080;278;139
94081;482;180
95018;95;75
