arrond;capacity;avail. bike
75101;768;295
75102;660;256
75103;389;201
75104;634;346
75105;1203;436
75106;1032;474
75107;1010;539
75108;1481;647
75109;1172;331
75110;1583;430
75111;1972;739
75112;2726;1439
75113;2320;898
75114;1783;193
75115;3342;1724
75116;2205;710
75117;2176;573
75118;1894;380
75119;1812;284
75120;1909;167
92004;180;101
92007;141;18
92009;84;39
92012;880;388
92014;55;17
92020;148;45
92022;62;30
92023;74;20
92024;400;244
92025;120;88
92026;193;46
92032;122;38
92035;128;23
92036;126;91
92040;495;309
92044;359;195
92046;238;43
92048;107;40
92049;283;79
92050;222;106
92051;378;134
92062;58;24
92063;195;75
92064;79;29
92071;90;21
92072;118;5
92073;264;29
92075;258;38
92077;24;3
93001;404;172
93006;208;28
93008;19;14
93045;233;10
93048;792;123
93053;58;30
93055;563;113
93061;42;4
93063;67;22
93064;124;52
93066;516;286
93070;269;155
94002;122;48
94003;120;36
94016;112;63
94017;121;72
94018;248;76
94022;79;34
94033;349;67
94037;119;58
94041;579;251
94042;124;63
94043;150;37
94046;180;105
94052;131;50
94067;119;27
94069;44;35
94076;254;37
94080;278;140
94081;482;182
95018;95;72
