arrond;capacity;avail. bike
75101;768;404
75102;660;310
75103;389;264
75104;634;400
75105;1203;534
75106;1032;475
75107;1010;465
75108;1481;549
75109;1172;433
75110;1583;483
75111;1972;876
75112;2726;1552
75113;2320;813
75114;1783;238
75115;3342;1661
75116;2205;729
75117;2176;529
75118;1894;386
75119;1812;317
75120;1909;232
92004;180;108
92007;141;18
92009;84;33
92012;880;371
92014;55;15
92020;148;37
92022;62;33
92023;74;13
92024;400;218
92025;120;96
92026;193;56
92032;122;38
92035;128;31
92036;126;78
92040;495;313
92044;359;139
92046;238;40
92048;107;40
92049;283;28
92050;222;103
92051;378;120
92062;58;32
92063;195;82
92064;79;19
92071;90;23
92072;118;6
92073;264;23
92075;258;24
92077;24;2
93001;404;88
93006;208;13
93008;19;13
93045;233;5
93048;792;115
93053;58;26
93055;563;79
93061;42;5
93063;67;24
93064;124;54
93066;516;236
93070;269;152
94002;122;59
94003;120;15
94016;112;50
94017;121;71
94018;248;68
94022;79;36
94033;349;74
94037;119;58
94041;579;228
94042;124;69
94043;150;26
94046;180;93
94052;131;40
94067;119;33
94069;44;23
94076;254;18
94080;278;51
94081;482;204
95018;95;74
