arrond;capacity;avail. bike
75101;768;350
75102;660;316
75103;389;222
75104;634;347
75105;1203;523
75106;1032;493
75107;1010;588
75108;1481;792
75109;1172;382
75110;1583;402
75111;1972;707
75112;2726;1463
75113;2320;943
75114;1783;177
75115;3342;1713
75116;2205;756
75117;2176;564
75118;1894;347
75119;1812;267
75120;1909;145
92004;180;94
92007;141;18
92009;84;36
92012;880;397
92014;55;17
92020;148;45
92022;62;30
92023;74;20
92024;400;243
92025;120;88
92026;193;44
92032;122;39
92035;128;25
92036;126;92
92040;495;312
92044;359;202
92046;238;46
92048;107;38
92049;283;72
92050;222;115
92051;378;156
92062;58;27
92063;195;77
92064;79;29
92071;90;21
92072;118;3
92073;264;30
92075;258;35
92077;24;3
93001;404;168
93006;208;26
93008;19;14
93045;233;9
93048;792;118
93053;58;29
93055;563;100
93061;42;2
93063;67;20
93064;124;53
93066;516;280
93070;269;151
94002;122;46
94003;120;35
94016;112;64
94017;121;74
94018;248;77
94022;79;34
94033;349;64
94037;119;59
94041;579;241
94042;124;71
94043;150;39
94046;180;103
94052;131;50
94067;119;33
94069;44;32
94076;254;36
94080;278;143
94081;482;189
95018;95;73
