arrond;capacity;avail. bike
75101;768;534
75102;660;418
75103;389;297
75104;634;388
75105;1203;770
75106;1032;739
75107;1010;690
75108;1481;986
75109;1172;480
75110;1583;438
75111;1972;690
75112;2726;1442
75113;2320;984
75114;1783;148
75115;3342;1639
75116;2205;846
75117;2176;583
75118;1894;304
75119;1812;232
75120;1909;122
92004;180;86
92007;141;16
92009;84;28
92012;880;396
92014;55;15
92020;148;44
92022;62;31
92023;74;18
92024;400;214
92025;120;89
92026;193;52
92032;122;35
92035;128;22
92036;126;87
92040;495;312
92044;359;220
92046;238;40
92048;107;33
92049;283;45
92050;222;121
92051;378;183
92062;58;33
92063;195;81
92064;79;22
92071;90;22
92072;118;2
92073;264;22
92075;258;21
92077;24;2
93001;404;129
93006;208;19
93008;19;13
93045;233;8
93048;792;99
93053;58;28
93055;563;93
93061;42;0
93063;67;16
93064;124;48
93066;516;300
93070;269;129
94002;122;56
94003;120;29
94016;112;62
94017;121;71
94018;248;61
94022;79;33
94033;349;58
94037;119;41
94041;579;216
94042;124;77
94043;150;29
94046;180;99
94052;131;41
94067;119;29
94069;44;20
94076;254;31
94080;278;144
94081;482;174
95018;95;73
