arrond;capacity;avail. bike
75101;768;149
75102;660;136
75103;389;214
75104;634;342
75105;1203;370
75106;1032;327
75107;1010;419
75108;1481;254
75109;1172;243
75110;1583;543
75111;1972;1035
75112;2726;1483
75113;2320;843
75114;1783;313
75115;3342;1941
75116;2205;655
75117;2176;658
75118;1894;691
75119;1812;436
75120;1909;357
92004;180;121
92007;141;25
92009;84;41
92012;880;383
92014;55;11
92020;148;42
92022;62;30
92023;74;23
92024;400;245
92025;120;93
92026;193;59
92032;122;45
92035;128;34
92036;126;89
92040;495;275
92044;359;152
92046;238;63
92048;107;48
92049;283;100
92050;222;104
92051;378;116
92062;58;23
92063;195;74
92064;79;18
92071;90;28
92072;118;8
92073;264;31
92075;258;62
92077;24;3
93001;404;167
93006;208;39
93008;19;11
93045;233;19
93048;792;157
93053;58;31
93055;563;143
93061;42;7
93063;67;26
93064;124;62
93066;516;247
93070;269;163
94002;122;57
94003;120;27
94016;112;66
94017;121;72
94018;248;99
94022;79;31
94033;349;95
94037;119;63
94041;579;271
94042;124;65
94043;150;59
94046;180;97
94052;131;55
94067;119;31
94069;44;32
94076;254;37
94080;278;106
94081;482;198
95018;95;74
