arrond;capacity;avail. bike
75101;768;399
75102;660;313
75103;389;269
75104;634;398
75105;1203;540
75106;1032;473
75107;1010;483
75108;1481;575
75109;1172;412
75110;1583;481
75111;1972;859
75112;2726;1531
75113;2320;815
75114;1783;241
75115;3342;1672
75116;2205;729
75117;2176;541
75118;1894;377
75119;1812;305
75120;1909;232
92004;180;111
92007;141;17
92009;84;31
92012;880;365
92014;55;14
92020;148;36
92022;62;33
92023;74;13
92024;400;218
92025;120;95
92026;193;60
92032;122;38
92035;128;28
92036;126;77
92040;495;309
92044;359;135
92046;238;41
92048;107;40
92049;283;27
92050;222;103
92051;378;120
92062;58;34
92063;195;80
92064;79;20
92071;90;23
92072;118;7
92073;264;23
92075;258;19
92077;24;2
93001;404;86
93006;208;13
93008;19;13
93045;233;7
93048;792;114
93053;58;27
93055;563;84
93061;42;6
93063;67;24
93064;124;54
93066;516;233
93070;269;150
94002;122;60
94003;120;18
94016;112;52
94017;121;72
94018;248;67
94022;79;36
94033;349;71
94037;119;59
94041;579;221
94042;124;68
94043;150;30
94046;180;94
94052;131;40
94067;119;31
94069;44;24
94076;254;17
94080;278;56
94081;482;201
95018;95;75
