arrond;capacity;avail. bike
75101;768;618
75102;660;577
75103;389;269
75104;634;557
75105;1203;729
75106;1032;683
75107;1010;757
75108;1481;1019
75109;1172;614
75110;1583;294
75111;1972;560
75112;2726;1180
75113;2320;919
75114;1783;165
75115;3342;1421
75116;2205;698
75117;2176;413
75118;1894;219
75119;1812;192
75120;1909;91
92004;180;76
92007;141;11
92009;84;32
92012;880;388
92014;55;15
92020;148;52
92022;62;28
92023;74;16
92024;400;174
92025;120;81
92026;193;55
92032;122;40
92035;128;29
92036;126;66
92040;495;322
92044;359;233
92046;238;45
92048;107;36
92049;283;64
92050;222;121
92051;378;177
92062;58;36
92063;195;81
92064;79;24
92071;90;23
92072;118;9
92073;264;25
92075;258;50
92077;24;2
93001;404;166
93006;208;11
93008;19;12
93045;233;3
93048;792;85
93053;58;25
93055;563;83
93061;42;7
93063;67;16
93064;124;58
93066;516;311
93070;269;143
94002;122;46
94003;120;35
94016;112;50
94017;121;71
94018;248;61
94022;79;37
94033;349;32
94037;119;34
94041;579;220
94042;124;70
94043;150;17
94046;180;92
94052;131;31
94067;119;17
94069;44;10
94076;254;15
94080;278;110
94081;482;155
95018;95;71
