arrond;capacity;avail. bike
75101;768;137
75102;660;128
75103;389;204
75104;634;344
75105;1203;308
75106;1032;238
75107;1010;384
75108;1481;149
75109;1172;235
75110;1583;644
75111;1972;1224
75112;2726;1542
75113;2320;918
75114;1783;482
75115;3342;2169
75116;2205;671
75117;2176;804
75118;1894;983
75119;1812;652
75120;1909;590
92004;180;140
92007;141;34
92009;84;51
92012;880;421
92014;55;10
92020;148;50
92022;62;35
92023;74;29
92024;400;284
92025;120;95
92026;193;80
92032;122;52
92035;128;44
92036;126;89
92040;495;307
92044;359;187
92046;238;98
92048;107;56
92049;283;139
92050;222;111
92051;378;96
92062;58;35
92063;195;84
92064;79;16
92071;90;38
92072;118;10
92073;264;45
92075;258;82
92077;24;5
93001;404;194
93006;208;58
93008;19;10
93045;233;31
93048;792;219
93053;58;36
93055;563;162
93061;42;17
93063;67;42
93064;124;67
93066;516;253
93070;269;180
94002;122;63
94003;120;37
94016;112;67
94017;121;77
94018;248;121
94022;79;33
94033;349;147
94037;119;83
94041;579;333
94042;124;71
94043;150;77
94046;180;113
94052;131;48
94067;119;58
94069;44;39
94076;254;51
94080;278;67
94081;482;220
95018;95;76
