arrond;capacity;avail. bike;ratio_pop;ratio_pop_log2;ratio_pop_log10;ratio_avail;ratio_avail_glob;ratio_avail_log2;ratio_avail_log10
75101;768;353;0.020056818181818183;0.028649513987121046;0.008624363071318216;0.4596354166666667;0.00785264609703468;0.5456080620842706;0.16424439256346116
75102;660;287;0.0128125;0.018367115543115646;0.005529052712303945;0.4348484848484849;0.006384445976909217;0.5208984012225691;0.15680604346140473
75103;389;303;0.008487394957983193;0.012193051878236154;0.0036704743540361268;0.7789203084832905;0.006740373278757814;0.8310018826505328;0.2501564931310501
75104;634;458;0.01624113475177305;0.023242766907496448;0.006996770021382581;0.722397476340694;0.010188419015416101;0.7844181107804451;0.23613338048698573
75105;1203;389;0.0063252032520325204;0.009096600672924364;0.0027383496611273895;0.3233582709891937;0.008653482526194025;0.4042036933675722;0.12167743606180544
75106;1032;363;0.008422273781902552;0.012099889552449379;0.003642429699508488;0.35174418604651164;0.008075100660690055;0.43482215129329577;0.13089451031842378
75107;1010;379;0.006602787456445993;0.009494498023970859;0.0028581286989876257;0.37524752475247525;0.008431027962538652;0.4596913063422354;0.13838087195497298
75108;1481;175;0.004342431761786601;0.006251241774598563;0.0018818112843019031;0.11816340310600945;0.0038929548639690345;0.16113103221047753;0.048505273927652866
75109;1172;446;0.007396351575456053;0.010631411199536993;0.003200373667298622;0.38054607508532423;0.009921473539029653;0.4652390380077297;0.14005090559418165
75110;1583;681;0.007101147028154327;0.010208586013818207;0.0030730906034750743;0.43019583070120027;0.015149155784930929;0.5162127026947011;0.15539550765387786
75111;1972;1201;0.007865094957432876;0.011302543737686086;0.0034024046923476;0.609026369168357;0.026716793095010342;0.686187969539726;0.2065631614952198
75112;2726;1323;0.009258222533240029;0.013295340655040143;0.004002296339737887;0.48532648569332354;0.0294307387716059;0.5707800808712481;0.17182192526975862
75113;2320;681;0.003741758241758242;0.005388141772418496;0.0016219922943880559;0.2935344827586207;0.015149155784930929;0.371318513583354;0.11177801053395299
75114;1783;295;0.002150145772594752;0.003098674534850393;0.0009327939817901027;0.16545148625911385;0.006562409627833515;0.2208889512792169;0.066494200045804
