arrond;capacity;avail. bike
75101;768;618
75102;660;516
75103;389;255
75104;634;481
75105;1203;589
75106;1032;543
75107;1010;688
75108;1481;894
75109;1172;564
75110;1583;327
75111;1972;608
75112;2726;1179
75113;2320;791
75114;1783;195
75115;3342;1430
75116;2205;597
75117;2176;400
75118;1894;250
75119;1812;225
75120;1909;133
92004;180;72
92007;141;18
92009;84;38
92012;880;342
92014;55;16
92020;148;51
92022;62;25
92023;74;19
92024;400;158
92025;120;79
92026;193;56
92032;122;35
92035;128;27
92036;126;69
92040;495;313
92044;359;243
92046;238;51
92048;107;34
92049;283;58
92050;222;120
92051;378;152
92062;58;34
92063;195;78
92064;79;23
92071;90;22
92072;118;10
92073;264;33
92075;258;41
92077;24;2
93001;404;153
93006;208;11
93008;19;9
93045;233;8
93048;792;96
93053;58;24
93055;563;82
93061;42;8
93063;67;18
93064;124;57
93066;516;273
93070;269;148
94002;122;54
94003;120;32
94016;112;46
94017;121;72
94018;248;62
94022;79;34
94033;349;50
94037;119;40
94041;579;217
94042;124;75
94043;150;22
94046;180;88
94052;131;25
94067;119;18
94069;44;12
94076;254;21
94080;278;55
94081;482;162
95018;95;72
