arrond;capacity;avail. bike
75101;768;219
75102;660;180
75103;389;190
75104;634;353
75105;1203;366
75106;1032;396
75107;1010;460
75108;1481;407
75109;1172;282
75110;1583;454
75111;1972;832
75112;2726;1436
75113;2320;821
75114;1783;193
75115;3342;1775
75116;2205;675
75117;2176;570
75118;1894;447
75119;1812;299
75120;1909;172
92004;180;107
92007;141;19
92009;84;40
92012;880;368
92014;55;13
92020;148;44
92022;62;30
92023;74;16
92024;400;236
92025;120;91
92026;193;53
92032;122;40
92035;128;30
92036;126;84
92040;495;295
92044;359;165
92046;238;41
92048;107;42
92049;283;85
92050;222;106
92051;378;115
92062;58;17
92063;195;77
92064;79;27
92071;90;24
92072;118;5
92073;264;25
92075;258;34
92077;24;3
93001;404;154
93006;208;32
93008;19;12
93045;233;15
93048;792;123
93053;58;31
93055;563;118
93061;42;2
93063;67;25
93064;124;53
93066;516;261
93070;269;158
94002;122;49
94003;120;30
94016;112;64
94017;121;72
94018;248;78
94022;79;33
94033;349;78
94037;119;55
94041;579;246
94042;124;64
94043;150;45
94046;180;106
94052;131;49
94067;119;35
94069;44;31
94076;254;36
94080;278;130
94081;482;178
95018;95;73
