arrond;capacity;avail. bike
75101;768;259
75102;660;219
75103;389;284
75104;634;420
75105;1203;388
75106;1032;318
75107;1010;387
75108;1481;174
75109;1172;387
75110;1583;671
75111;1972;1205
75112;2726;1359
75113;2320;661
75114;1783;320
75115;3342;1921
75116;2205;584
75117;2176;688
75118;1894;781
75119;1812;517
75120;1909;484
92004;180;132
92007;141;29
92009;84;46
92012;880;368
92014;55;8
92020;148;39
92022;62;32
92023;74;24
92024;400;208
92025;120;91
92026;193;72
92032;122;47
92035;128;33
92036;126;70
92040;495;255
92044;359;139
92046;238;79
92048;107;46
92049;283;73
92050;222;105
92051;378;102
92062;58;25
92063;195;77
92064;79;7
92071;90;31
92072;118;9
92073;264;31
92075;258;72
92077;24;3
93001;404;150
93006;208;41
93008;19;6
93045;233;26
93048;792;171
93053;58;29
93055;563;115
93061;42;14
93063;67;31
93064;124;62
93066;516;185
93070;269;140
94002;122;73
94003;120;31
94016;112;55
94017;121;75
94018;248;99
94022;79;32
94033;349;126
94037;119;72
94041;579;343
94042;124;65
94043;150;62
94046;180;103
94052;131;39
94067;119;43
94069;44;36
94076;254;55
94080;278;41
94081;482;228
95018;95;75
