arrond;capacity;avail. bike
75101;768;160
75102;660;145
75103;389;217
75104;634;343
75105;1203;376
75106;1032;376
75107;1010;440
75108;1481;274
75109;1172;260
75110;1583;552
75111;1972;1001
75112;2726;1462
75113;2320;829
75114;1783;269
75115;3342;1873
75116;2205;674
75117;2176;631
75118;1894;632
75119;1812;400
75120;1909;289
92004;180;116
92007;141;21
92009;84;41
92012;880;375
92014;55;12
92020;148;42
92022;62;31
92023;74;21
92024;400;238
92025;120;91
92026;193;55
92032;122;43
92035;128;33
92036;126;85
92040;495;283
92044;359;156
92046;238;62
92048;107;44
92049;283;97
92050;222;105
92051;378;113
92062;58;22
92063;195;75
92064;79;23
92071;90;29
92072;118;7
92073;264;27
92075;258;54
92077;24;3
93001;404;159
93006;208;32
93008;19;11
93045;233;18
93048;792;143
93053;58;32
93055;563;134
93061;42;6
93063;67;26
93064;124;57
93066;516;248
93070;269;163
94002;122;52
94003;120;30
94016;112;67
94017;121;71
94018;248;95
94022;79;31
94033;349;89
94037;119;59
94041;579;266
94042;124;64
94043;150;59
94046;180;102
94052;131;54
94067;119;43
94069;44;28
94076;254;36
94080;278;116
94081;482;190
95018;95;74
