arrond;capacity;avail. bike
75101;768;449
75102;660;342
75103;389;304
75104;634;436
75105;1203;522
75106;1032;491
75107;1010;449
75108;1481;455
75109;1172;445
75110;1583;502
75111;1972;954
75112;2726;1547
75113;2320;833
75114;1783;274
75115;3342;1709
75116;2205;720
75117;2176;534
75118;1894;398
75119;1812;365
75120;1909;276
92004;180;104
92007;141;23
92009;84;33
92012;880;371
92014;55;16
92020;148;39
92022;62;32
92023;74;12
92024;400;203
92025;120;97
92026;193;59
92032;122;38
92035;128;31
92036;126;82
92040;495;303
92044;359;148
92046;238;53
92048;107;43
92049;283;26
92050;222;97
92051;378;121
92062;58;32
92063;195;82
92064;79;18
92071;90;24
92072;118;8
92073;264;20
92075;258;39
92077;24;2
93001;404;102
93006;208;15
93008;19;14
93045;233;11
93048;792;124
93053;58;26
93055;563;78
93061;42;4
93063;67;21
93064;124;54
93066;516;237
93070;269;149
94002;122;61
94003;120;22
94016;112;48
94017;121;72
94018;248;72
94022;79;35
94033;349;79
94037;119;65
94041;579;229
94042;124;69
94043;150;22
94046;180;97
94052;131;40
94067;119;33
94069;44;23
94076;254;27
94080;278;47
94081;482;207
95018;95;74
