arrond;capacity;avail. bike
75101;768;510
75102;660;401
75103;389;304
75104;634;408
75105;1203;690
75106;1032;694
75107;1010;672
75108;1481;954
75109;1172;492
75110;1583;420
75111;1972;742
75112;2726;1452
75113;2320;947
75114;1783;195
75115;3342;1649
75116;2205;850
75117;2176;550
75118;1894;296
75119;1812;221
75120;1909;173
92004;180;88
92007;141;14
92009;84;29
92012;880;396
92014;55;17
92020;148;46
92022;62;31
92023;74;17
92024;400;229
92025;120;87
92026;193;57
92032;122;37
92035;128;23
92036;126;78
92040;495;321
92044;359;207
92046;238;43
92048;107;33
92049;283;49
92050;222;119
92051;378;175
92062;58;31
92063;195;82
92064;79;23
92071;90;22
92072;118;2
92073;264;24
92075;258;24
92077;24;2
93001;404;130
93006;208;25
93008;19;14
93045;233;2
93048;792;105
93053;58;28
93055;563;88
93061;42;2
93063;67;22
93064;124;50
93066;516;291
93070;269;143
94002;122;50
94003;120;23
94016;112;63
94017;121;73
94018;248;53
94022;79;35
94033;349;60
94037;119;42
94041;579;219
94042;124;71
94043;150;32
94046;180;96
94052;131;42
94067;119;27
94069;44;22
94076;254;23
94080;278;142
94081;482;174
95018;95;75
