arrond;capacity;avail. bike
75101;768;452
75102;660;373
75103;389;286
75104;634;396
75105;1203;628
75106;1032;578
75107;1010;593
75108;1481;818
75109;1172;465
75110;1583;486
75111;1972;824
75112;2726;1505
75113;2320;925
75114;1783;241
75115;3342;1616
75116;2205;756
75117;2176;545
75118;1894;326
75119;1812;323
75120;1909;237
92004;180;100
92007;141;16
92009;84;31
92012;880;377
92014;55;17
92020;148;41
92022;62;34
92023;74;14
92024;400;223
92025;120;93
92026;193;57
92032;122;40
92035;128;28
92036;126;70
92040;495;321
92044;359;164
92046;238;42
92048;107;35
92049;283;37
92050;222;111
92051;378;140
92062;58;35
92063;195;80
92064;79;25
92071;90;23
92072;118;5
92073;264;19
92075;258;31
92077;24;1
93001;404;109
93006;208;21
93008;19;11
93045;233;8
93048;792;125
93053;58;27
93055;563;89
93061;42;1
93063;67;23
93064;124;55
93066;516;261
93070;269;143
94002;122;61
94003;120;19
94016;112;50
94017;121;72
94018;248;64
94022;79;36
94033;349;76
94037;119;55
94041;579;218
94042;124;69
94043;150;26
94046;180;94
94052;131;37
94067;119;30
94069;44;21
94076;254;20
94080;278;95
94081;482;187
95018;95;74
