arrond;capacity;avail. bike
75101;768;432
75102;660;351
75103;389;300
75104;634;428
75105;1203;600
75106;1032;569
75107;1010;572
75108;1481;761
75109;1172;447
75110;1583;511
75111;1972;850
75112;2726;1554
75113;2320;897
75114;1783;272
75115;3342;1676
75116;2205;775
75117;2176;576
75118;1894;384
75119;1812;353
75120;1909;259
92004;180;105
92007;141;17
92009;84;34
92012;880;379
92014;55;15
92020;148;38
92022;62;34
92023;74;14
92024;400;235
92025;120;97
92026;193;69
92032;122;43
92035;128;25
92036;126;71
92040;495;327
92044;359;165
92046;238;45
92048;107;41
92049;283;49
92050;222;115
92051;378;138
92062;58;36
92063;195;88
92064;79;25
92071;90;31
92072;118;9
92073;264;26
92075;258;27
92077;24;2
93001;404;110
93006;208;22
93008;19;13
93045;233;7
93048;792;129
93053;58;31
93055;563;94
93061;42;6
93063;67;26
93064;124;56
93066;516;266
93070;269;154
94002;122;61
94003;120;20
94016;112;51
94017;121;72
94018;248;72
94022;79;36
94033;349;78
94037;119;54
94041;579;220
94042;124;70
94043;150;29
94046;180;103
94052;131;39
94067;119;27
94069;44;24
94076;254;20
94080;278;83
94081;482;189
95018;95;75
