arrond;capacity;avail. bike
75101;768;169
75102;660;149
75103;389;214
75104;634;341
75105;1203;377
75106;1032;384
75107;1010;453
75108;1481;332
75109;1172;270
75110;1583;480
75111;1972;887
75112;2726;1437
75113;2320;808
75114;1783;224
75115;3342;1816
75116;2205;655
75117;2176;597
75118;1894;506
75119;1812;318
75120;1909;208
92004;180;108
92007;141;22
92009;84;40
92012;880;365
92014;55;13
92020;148;46
92022;62;31
92023;74;17
92024;400;233
92025;120;91
92026;193;54
92032;122;41
92035;128;30
92036;126;81
92040;495;292
92044;359;162
92046;238;50
92048;107;43
92049;283;93
92050;222;103
92051;378;117
92062;58;19
92063;195;76
92064;79;24
92071;90;23
92072;118;5
92073;264;24
92075;258;39
92077;24;3
93001;404;159
93006;208;29
93008;19;11
93045;233;14
93048;792;127
93053;58;31
93055;563;131
93061;42;5
93063;67;22
93064;124;55
93066;516;258
93070;269;157
94002;122;51
94003;120;31
94016;112;64
94017;121;71
94018;248;80
94022;79;32
94033;349;84
94037;119;57
94041;579;256
94042;124;62
94043;150;49
94046;180;101
94052;131;48
94067;119;37
94069;44;32
94076;254;36
94080;278;127
94081;482;185
95018;95;73
