arrond;capacity;avail. bike
75101;768;493
75102;660;391
75103;389;290
75104;634;408
75105;1203;667
75106;1032;646
75107;1010;641
75108;1481;911
75109;1172;495
75110;1583;480
75111;1972;818
75112;2726;1488
75113;2320;944
75114;1783;241
75115;3342;1661
75116;2205;814
75117;2176;567
75118;1894;329
75119;1812;308
75120;1909;246
92004;180;94
92007;141;16
92009;84;31
92012;880;391
92014;55;20
92020;148;44
92022;62;33
92023;74;19
92024;400;218
92025;120;93
92026;193;55
92032;122;39
92035;128;31
92036;126;77
92040;495;326
92044;359;181
92046;238;52
92048;107;36
92049;283;46
92050;222;115
92051;378;161
92062;58;36
92063;195;81
92064;79;27
92071;90;22
92072;118;4
92073;264;23
92075;258;26
92077;24;2
93001;404;118
93006;208;21
93008;19;11
93045;233;5
93048;792;110
93053;58;27
93055;563;88
93061;42;4
93063;67;21
93064;124;53
93066;516;276
93070;269;156
94002;122;57
94003;120;21
94016;112;54
94017;121;71
94018;248;58
94022;79;36
94033;349;70
94037;119;57
94041;579;232
94042;124;70
94043;150;29
94046;180;97
94052;131;39
94067;119;33
94069;44;21
94076;254;21
94080;278;123
94081;482;191
95018;95;75
