arrond;capacity;avail. bike
75101;768;133
75102;660;123
75103;389;209
75104;634;314
75105;1203;323
75106;1032;244
75107;1010;363
75108;1481;178
75109;1172;240
75110;1583;553
75111;1972;1094
75112;2726;1469
75113;2320;812
75114;1783;377
75115;3342;2026
75116;2205;607
75117;2176;697
75118;1894;771
75119;1812;495
75120;1909;419
92004;180;130
92007;141;25
92009;84;41
92012;880;379
92014;55;11
92020;148;44
92022;62;32
92023;74;29
92024;400;250
92025;120;96
92026;193;64
92032;122;47
92035;128;38
92036;126;86
92040;495;280
92044;359;150
92046;238;76
92048;107;50
92049;283;111
92050;222;101
92051;378;93
92062;58;28
92063;195;76
92064;79;16
92071;90;31
92072;118;7
92073;264;30
92075;258;68
92077;24;3
93001;404;181
93006;208;40
93008;19;10
93045;233;23
93048;792;177
93053;58;30
93055;563;145
93061;42;10
93063;67;30
93064;124;62
93066;516;229
93070;269;163
94002;122;60
94003;120;27
94016;112;65
94017;121;74
94018;248;106
94022;79;32
94033;349;117
94037;119;70
94041;579;288
94042;124;67
94043;150;64
94046;180;99
94052;131;52
94067;119;40
94069;44;35
94076;254;44
94080;278;91
94081;482;196
95018;95;74
