arrond;capacity;avail. bike
75101;768;470
75102;660;335
75103;389;270
75104;634;503
75105;1203;349
75106;1032;445
75107;1010;424
75108;1481;354
75109;1172;357
75110;1583;551
75111;1972;875
75112;2726;1288
75113;2320;619
75114;1783;263
75115;3342;1637
75116;2205;529
75117;2176;497
75118;1894;446
75119;1812;336
75120;1909;284
92004;180;114
92007;141;24
92009;84;36
92012;880;310
92014;55;11
92020;148;39
92022;62;30
92023;74;15
92024;400;157
92025;120;81
92026;193;56
92032;122;39
92035;128;31
92036;126;58
92040;495;243
92044;359;163
92046;238;37
92048;107;45
92049;283;48
92050;222;102
92051;378;84
92062;58;19
92063;195;75
92064;79;7
92071;90;25
92072;118;8
92073;264;29
92075;258;60
92077;24;1
93001;404;121
93006;208;37
93008;19;10
93045;233;16
93048;792;84
93053;58;28
93055;563;115
93061;42;8
93063;67;21
93064;124;58
93066;516;174
93070;269;140
94002;122;69
94003;120;20
94016;112;47
94017;121;72
94018;248;78
94022;79;32
94033;349;106
94037;119;54
94041;579;246
94042;124;70
94043;150;34
94046;180;90
94052;131;30
94067;119;25
94069;44;22
94076;254;29
94080;278;36
94081;482;186
95018;95;72
