arrond;capacity;avail. bike
75101;768;435
75102;660;316
75103;389;287
75104;634;420
75105;1203;518
75106;1032;489
75107;1010;450
75108;1481;479
75109;1172;446
75110;1583;483
75111;1972;917
75112;2726;1553
75113;2320;798
75114;1783;259
75115;3342;1682
75116;2205;717
75117;2176;533
75118;1894;375
75119;1812;369
75120;1909;265
92004;180;104
92007;141;20
92009;84;33
92012;880;379
92014;55;16
92020;148;40
92022;62;31
92023;74;12
92024;400;205
92025;120;97
92026;193;60
92032;122;38
92035;128;35
92036;126;82
92040;495;305
92044;359;147
92046;238;50
92048;107;43
92049;283;26
92050;222;99
92051;378;123
92062;58;32
92063;195;82
92064;79;20
92071;90;25
92072;118;6
92073;264;20
92075;258;35
92077;24;2
93001;404;95
93006;208;15
93008;19;14
93045;233;5
93048;792;124
93053;58;26
93055;563;79
93061;42;5
93063;67;25
93064;124;54
93066;516;234
93070;269;149
94002;122;59
94003;120;21
94016;112;50
94017;121;71
94018;248;71
94022;79;36
94033;349;76
94037;119;60
94041;579;229
94042;124;67
94043;150;19
94046;180;95
94052;131;40
94067;119;33
94069;44;22
94076;254;26
94080;278;48
94081;482;206
95018;95;74
