arrond;capacity;avail. bike
75101;768;231
75102;660;185
75103;389;191
75104;634;358
75105;1203;381
75106;1032;410
75107;1010;465
75108;1481;442
75109;1172;277
75110;1583;461
75111;1972;816
75112;2726;1431
75113;2320;832
75114;1783;198
75115;3342;1749
75116;2205;675
75117;2176;571
75118;1894;429
75119;1812;282
75120;1909;175
92004;180;105
92007;141;19
92009;84;39
92012;880;374
92014;55;13
92020;148;44
92022;62;30
92023;74;17
92024;400;238
92025;120;90
92026;193;53
92032;122;40
92035;128;29
92036;126;84
92040;495;305
92044;359;167
92046;238;42
92048;107;40
92049;283;84
92050;222;106
92051;378;119
92062;58;21
92063;195;76
92064;79;28
92071;90;24
92072;118;5
92073;264;25
92075;258;36
92077;24;4
93001;404;158
93006;208;30
93008;19;12
93045;233;15
93048;792;119
93053;58;31
93055;563;121
93061;42;2
93063;67;26
93064;124;52
93066;516;261
93070;269;157
94002;122;49
94003;120;31
94016;112;64
94017;121;72
94018;248;76
94022;79;34
94033;349;75
94037;119;55
94041;579;250
94042;124;64
94043;150;45
94046;180;107
94052;131;51
94067;119;35
94069;44;32
94076;254;34
94080;278;136
94081;482;175
95018;95;73
