arrond;capacity;avail. bike
75101;768;470
75102;660;377
75103;389;310
75104;634;451
75105;1203;575
75106;1032;519
75107;1010;448
75108;1481;404
75109;1172;444
75110;1583;581
75111;1972;1150
75112;2726;1500
75113;2320;862
75114;1783;279
75115;3342;1826
75116;2205;685
75117;2176;598
75118;1894;552
75119;1812;344
75120;1909;381
92004;180;117
92007;141;25
92009;84;34
92012;880;387
92014;55;15
92020;148;34
92022;62;31
92023;74;14
92024;400;213
92025;120;98
92026;193;63
92032;122;37
92035;128;27
92036;126;81
92040;495;305
92044;359;138
92046;238;43
92048;107;47
92049;283;24
92050;222;105
92051;378;134
92062;58;35
92063;195;79
92064;79;16
92071;90;27
92072;118;12
92073;264;25
92075;258;25
92077;24;2
93001;404;107
93006;208;29
93008;19;13
93045;233;10
93048;792;129
93053;58;27
93055;563;88
93061;42;6
93063;67;19
93064;124;56
93066;516;231
93070;269;153
94002;122;61
94003;120;21
94016;112;52
94017;121;74
94018;248;70
94022;79;33
94033;349;92
94037;119;70
94041;579;251
94042;124;68
94043;150;24
94046;180;98
94052;131;42
94067;119;29
94069;44;21
94076;254;46
94080;278;58
94081;482;207
95018;95;73
