arrond;capacity;avail. bike
75101;768;514
75102;660;408
75103;389;281
75104;634;373
75105;1203;721
75106;1032;725
75107;1010;706
75108;1481;996
75109;1172;495
75110;1583;441
75111;1972;668
75112;2726;1452
75113;2320;960
75114;1783;125
75115;3342;1670
75116;2205;833
75117;2176;558
75118;1894;294
75119;1812;259
75120;1909;114
92004;180;83
92007;141;21
92009;84;33
92012;880;399
92014;55;16
92020;148;37
92022;62;30
92023;74;19
92024;400;217
92025;120;87
92026;193;55
92032;122;35
92035;128;24
92036;126;86
92040;495;311
92044;359;215
92046;238;38
92048;107;33
92049;283;49
92050;222;117
92051;378;173
92062;58;32
92063;195;81
92064;79;26
92071;90;20
92072;118;2
92073;264;22
92075;258;21
92077;24;1
93001;404;144
93006;208;14
93008;19;14
93045;233;8
93048;792;102
93053;58;28
93055;563;85
93061;42;0
93063;67;16
93064;124;49
93066;516;289
93070;269;135
94002;122;55
94003;120;25
94016;112;61
94017;121;70
94018;248;60
94022;79;33
94033;349;59
94037;119;44
94041;579;230
94042;124;78
94043;150;29
94046;180;94
94052;131;44
94067;119;24
94069;44;21
94076;254;31
94080;278;139
94081;482;172
95018;95;73
