arrond;capacity;avail. bike
75101;768;281
75102;660;228
75103;389;206
75104;634;340
75105;1203;413
75106;1032;454
75107;1010;504
75108;1481;571
75109;1172;327
75110;1583;452
75111;1972;794
75112;2726;1448
75113;2320;890
75114;1783;198
75115;3342;1761
75116;2205;693
75117;2176;558
75118;1894;400
75119;1812;285
75120;1909;181
92004;180;100
92007;141;18
92009;84;39
92012;880;382
92014;55;14
92020;148;44
92022;62;30
92023;74;18
92024;400;242
92025;120;89
92026;193;49
92032;122;39
92035;128;26
92036;126;88
92040;495;302
92044;359;187
92046;238;36
92048;107;41
92049;283;81
92050;222;106
92051;378;126
92062;58;20
92063;195;77
92064;79;31
92071;90;22
92072;118;5
92073;264;27
92075;258;42
92077;24;4
93001;404;169
93006;208;29
93008;19;12
93045;233;9
93048;792;123
93053;58;30
93055;563;117
93061;42;4
93063;67;25
93064;124;52
93066;516;269
93070;269;159
94002;122;50
94003;120;33
94016;112;61
94017;121;72
94018;248;76
94022;79;34
94033;349;69
94037;119;56
94041;579;251
94042;124;63
94043;150;40
94046;180;103
94052;131;52
94067;119;31
94069;44;36
94076;254;34
94080;278;139
94081;482;168
95018;95;73
