arrond;capacity;avail. bike
75101;768;465
75102;660;377
75103;389;286
75104;634;404
75105;1203;649
75106;1032;600
75107;1010;609
75108;1481;846
75109;1172;475
75110;1583;502
75111;1972;832
75112;2726;1514
75113;2320;947
75114;1783;256
75115;3342;1638
75116;2205;774
75117;2176;555
75118;1894;352
75119;1812;323
75120;1909;232
92004;180;100
92007;141;16
92009;84;31
92012;880;373
92014;55;17
92020;148;40
92022;62;33
92023;74;16
92024;400;223
92025;120;91
92026;193;55
92032;122;40
92035;128;28
92036;126;72
92040;495;318
92044;359;163
92046;238;48
92048;107;35
92049;283;37
92050;222;114
92051;378;142
92062;58;37
92063;195;80
92064;79;26
92071;90;23
92072;118;5
92073;264;18
92075;258;31
92077;24;1
93001;404;116
93006;208;24
93008;19;11
93045;233;8
93048;792;122
93053;58;27
93055;563;91
93061;42;2
93063;67;23
93064;124;55
93066;516;264
93070;269;148
94002;122;61
94003;120;21
94016;112;50
94017;121;72
94018;248;62
94022;79;36
94033;349;76
94037;119;54
94041;579;225
94042;124;69
94043;150;26
94046;180;95
94052;131;37
94067;119;33
94069;44;21
94076;254;21
94080;278;101
94081;482;187
95018;95;75
