arrond;capacity;avail. bike
75101;768;242
75102;660;202
75103;389;267
75104;634;408
75105;1203;381
75106;1032;316
75107;1010;380
75108;1481;174
75109;1172;367
75110;1583;660
75111;1972;1198
75112;2726;1357
75113;2320;654
75114;1783;322
75115;3342;1937
75116;2205;594
75117;2176;704
75118;1894;777
75119;1812;520
75120;1909;485
92004;180;132
92007;141;30
92009;84;46
92012;880;375
92014;55;7
92020;148;39
92022;62;34
92023;74;24
92024;400;211
92025;120;91
92026;193;74
92032;122;48
92035;128;35
92036;126;72
92040;495;262
92044;359;138
92046;238;81
92048;107;47
92049;283;78
92050;222;106
92051;378;100
92062;58;26
92063;195;77
92064;79;8
92071;90;31
92072;118;9
92073;264;32
92075;258;69
92077;24;3
93001;404;154
93006;208;42
93008;19;6
93045;233;27
93048;792;178
93053;58;29
93055;563;120
93061;42;14
93063;67;32
93064;124;62
93066;516;188
93070;269;140
94002;122;74
94003;120;33
94016;112;55
94017;121;75
94018;248;103
94022;79;32
94033;349;130
94037;119;71
94041;579;351
94042;124;65
94043;150;65
94046;180;105
94052;131;39
94067;119;43
94069;44;36
94076;254;56
94080;278;44
94081;482;231
95018;95;75
