arrond;capacity;avail. bike
75101;768;625
75102;660;565
75103;389;275
75104;634;536
75105;1203;770
75106;1032;709
75107;1010;766
75108;1481;1027
75109;1172;624
75110;1583;296
75111;1972;538
75112;2726;1145
75113;2320;926
75114;1783;153
75115;3342;1418
75116;2205;728
75117;2176;402
75118;1894;211
75119;1812;187
75120;1909;104
92004;180;72
92007;141;12
92009;84;30
92012;880;402
92014;55;15
92020;148;53
92022;62;27
92023;74;16
92024;400;175
92025;120;80
92026;193;55
92032;122;43
92035;128;29
92036;126;69
92040;495;314
92044;359;221
92046;238;47
92048;107;34
92049;283;59
92050;222;126
92051;378;183
92062;58;37
92063;195;81
92064;79;25
92071;90;25
92072;118;10
92073;264;29
92075;258;50
92077;24;2
93001;404;164
93006;208;6
93008;19;13
93045;233;5
93048;792;94
93053;58;25
93055;563;84
93061;42;5
93063;67;14
93064;124;60
93066;516;309
93070;269;147
94002;122;49
94003;120;41
94016;112;48
94017;121;71
94018;248;62
94022;79;36
94033;349;33
94037;119;33
94041;579;230
94042;124;70
94043;150;15
94046;180;90
94052;131;29
94067;119;20
94069;44;10
94076;254;20
94080;278;123
94081;482;146
95018;95;71
