arrond;capacity;avail. bike
75101;768;451
75102;660;343
75103;389;312
75104;634;516
75105;1203;371
75106;1032;421
75107;1010;405
75108;1481;256
75109;1172;428
75110;1583;637
75111;1972;1004
75112;2726;1325
75113;2320;614
75114;1783;305
75115;3342;1737
75116;2205;551
75117;2176;572
75118;1894;560
75119;1812;399
75120;1909;380
92004;180;118
92007;141;26
92009;84;37
92012;880;336
92014;55;10
92020;148;40
92022;62;32
92023;74;20
92024;400;167
92025;120;90
92026;193;68
92032;122;42
92035;128;32
92036;126;62
92040;495;242
92044;359;149
92046;238;49
92048;107;46
92049;283;43
92050;222;105
92051;378;104
92062;58;20
92063;195;75
92064;79;9
92071;90;24
92072;118;6
92073;264;28
92075;258;59
92077;24;2
93001;404;130
93006;208;38
93008;19;9
93045;233;21
93048;792;119
93053;58;27
93055;563;125
93061;42;8
93063;67;22
93064;124;59
93066;516;170
93070;269;146
94002;122;70
94003;120;24
94016;112;52
94017;121;73
94018;248;87
94022;79;31
94033;349;115
94037;119;59
94041;579;267
94042;124;63
94043;150;48
94046;180;93
94052;131;33
94067;119;32
94069;44;26
94076;254;31
94080;278;39
94081;482;209
95018;95;73
