arrond;capacity;avail. bike
75101;768;429
75102;660;394
75103;389;265
75104;634;366
75105;1203;695
75106;1032;677
75107;1010;667
75108;1481;938
75109;1172;453
75110;1583;457
75111;1972;713
75112;2726;1478
75113;2320;982
75114;1783;122
75115;3342;1692
75116;2205;830
75117;2176;593
75118;1894;286
75119;1812;286
75120;1909;131
92004;180;92
92007;141;20
92009;84;31
92012;880;414
92014;55;15
92020;148;37
92022;62;30
92023;74;21
92024;400;227
92025;120;90
92026;193;49
92032;122;35
92035;128;22
92036;126;90
92040;495;310
92044;359;211
92046;238;39
92048;107;37
92049;283;53
92050;222;115
92051;378;166
92062;58;34
92063;195;77
92064;79;26
92071;90;22
92072;118;4
92073;264;21
92075;258;39
92077;24;1
93001;404;157
93006;208;19
93008;19;15
93045;233;5
93048;792;95
93053;58;30
93055;563;99
93061;42;0
93063;67;18
93064;124;53
93066;516;301
93070;269;137
94002;122;55
94003;120;32
94016;112;60
94017;121;73
94018;248;68
94022;79;34
94033;349;62
94037;119;48
94041;579;237
94042;124;72
94043;150;32
94046;180;97
94052;131;47
94067;119;28
94069;44;27
94076;254;40
94080;278;149
94081;482;187
95018;95;73
