arrond;capacity;avail. bike
75101;768;444
75102;660;333
75103;389;323
75104;634;511
75105;1203;385
75106;1032;403
75107;1010;388
75108;1481;210
75109;1172;484
75110;1583;640
75111;1972;1126
75112;2726;1346
75113;2320;629
75114;1783;329
75115;3342;1825
75116;2205;571
75117;2176;629
75118;1894;629
75119;1812;480
75120;1909;405
92004;180;127
92007;141;26
92009;84;37
92012;880;367
92014;55;9
92020;148;39
92022;62;32
92023;74;21
92024;400;177
92025;120;94
92026;193;70
92032;122;43
92035;128;34
92036;126;64
92040;495;240
92044;359;152
92046;238;61
92048;107;47
92049;283;52
92050;222;105
92051;378;101
92062;58;21
92063;195;77
92064;79;7
92071;90;28
92072;118;9
92073;264;29
92075;258;69
92077;24;2
93001;404;133
93006;208;34
93008;19;8
93045;233;20
93048;792;136
93053;58;28
93055;563;120
93061;42;9
93063;67;25
93064;124;59
93066;516;169
93070;269;152
94002;122;70
94003;120;25
94016;112;54
94017;121;74
94018;248;81
94022;79;31
94033;349;119
94037;119;56
94041;579;304
94042;124;64
94043;150;52
94046;180;100
94052;131;37
94067;119;37
94069;44;28
94076;254;38
94080;278;37
94081;482;216
95018;95;73
