arrond;capacity;avail. bike
75101;768;161
75102;660;141
75103;389;222
75104;634;342
75105;1203;374
75106;1032;391
75107;1010;440
75108;1481;309
75109;1172;274
75110;1583;508
75111;1972;907
75112;2726;1438
75113;2320;815
75114;1783;223
75115;3342;1834
75116;2205;659
75117;2176;615
75118;1894;540
75119;1812;341
75120;1909;225
92004;180;107
92007;141;22
92009;84;41
92012;880;367
92014;55;15
92020;148;41
92022;62;31
92023;74;19
92024;400;232
92025;120;91
92026;193;52
92032;122;41
92035;128;33
92036;126;80
92040;495;283
92044;359;169
92046;238;49
92048;107;44
92049;283;93
92050;222;102
92051;378;115
92062;58;19
92063;195;76
92064;79;25
92071;90;23
92072;118;6
92073;264;28
92075;258;40
92077;24;3
93001;404;157
93006;208;30
93008;19;11
93045;233;13
93048;792;135
93053;58;31
93055;563;133
93061;42;5
93063;67;22
93064;124;56
93066;516;257
93070;269;159
94002;122;52
94003;120;31
94016;112;64
94017;121;71
94018;248;81
94022;79;32
94033;349;84
94037;119;57
94041;579;263
94042;124;62
94043;150;51
94046;180;105
94052;131;49
94067;119;40
94069;44;32
94076;254;35
94080;278;121
94081;482;189
95018;95;74
