arrond;capacity;avail. bike
75101;304;237
75102;252;223
75103;103;40
75104;359;291
75105;991;643
75106;598;432
75107;852;656
75108;1100;737
75109;872;421
75110;1106;174
75111;1659;454
75112;1820;864
75113;1566;554
75114;1272;113
75115;2561;1140
75116;1583;496
75117;1809;312
75118;1418;170
75119;1112;116
75120;1335;60
92004;92;45
92007;111;13
92012;563;234
92022;24;8
92023;74;16
92024;297;96
92025;78;58
92026;64;17
92032;34;14
92035;42;6
92036;27;13
92040;441;275
92044;359;222
92046;161;30
92048;64;25
92049;195;24
92050;222;126
92051;331;156
92062;30;16
92063;103;55
92064;79;25
92071;33;9
92072;65;8
92073;124;14
92075;231;43
93001;373;140
93006;180;5
93008;19;13
93045;210;4
93048;713;88
93055;459;70
93061;18;1
93063;67;14
93064;76;32
93066;380;198
93070;49;30
94002;71;25
94003;95;32
94016;92;41
94017;84;39
94018;105;18
94022;79;36
94033;327;27
94037;119;33
94041;302;127
94042;124;70
94043;125;13
94046;180;90
94052;131;29
94067;65;17
94069;44;10
94076;88;3
94080;147;92
94081;287;69
95018;95;71
