arrond;capacity;avail. bike
75101;768;609
75102;660;564
75103;389;260
75104;634;551
75105;1203;721
75106;1032;670
75107;1010;760
75108;1481;1000
75109;1172;604
75110;1583;289
75111;1972;566
75112;2726;1164
75113;2320;894
75114;1783;162
75115;3342;1423
75116;2205;680
75117;2176;420
75118;1894;226
75119;1812;190
75120;1909;103
92004;180;76
92007;141;10
92009;84;34
92012;880;383
92014;55;13
92020;148;51
92022;62;27
92023;74;16
92024;400;170
92025;120;83
92026;193;54
92032;122;39
92035;128;31
92036;126;64
92040;495;322
92044;359;237
92046;238;49
92048;107;34
92049;283;59
92050;222;120
92051;378;176
92062;58;35
92063;195;81
92064;79;22
92071;90;22
92072;118;9
92073;264;23
92075;258;41
92077;24;2
93001;404;167
93006;208;8
93008;19;11
93045;233;3
93048;792;96
93053;58;25
93055;563;85
93061;42;5
93063;67;17
93064;124;57
93066;516;313
93070;269;144
94002;122;50
94003;120;34
94016;112;52
94017;121;72
94018;248;61
94022;79;35
94033;349;32
94037;119;34
94041;579;219
94042;124;69
94043;150;19
94046;180;95
94052;131;32
94067;119;23
94069;44;9
94076;254;13
94080;278;104
94081;482;154
95018;95;71
